time,Flow,RR,Inspiration
26.57,1.948,92,1
26.58,13.982,92,1
26.59,15.187,92,1
26.6,11.431,92,1
26.61,6.778,92,1
26.62,4.155,92,1
26.63,3.037,92,1
26.64,23.819,92,1
26.65,63.054,92,1
26.66,100.88,92,1
26.67,123.761,92,1
26.68,132.62,92,1
26.69,137.874,92,1
26.7,141.843,92,1
26.71,144.963,92,1
26.72,146.357,92,1
26.73,147.152,92,1
26.74,147.454,92,1
26.75,145.099,92,1
26.76,142.519,92,1
26.77,138.674,92,1
26.78,132.071,92,1
26.79,114.572,92,1
26.8,77.55,92,1
26.81,26.537,92,1
26.82,-6.941,92,0
26.83,-10.533,92,0
26.84,-10.433,92,0
26.85,-8.296,92,0
26.86,-3.145,92,0
26.87,0.458,92,0
26.88,1.909,92,1
26.89,1.84,92,1
26.9,0.735,92,0
26.91,-0.235,92,0
26.92,-0.958,92,0
26.93,-1.033,92,0
26.94,-0.877,92,0
26.95,-0.375,92,0
26.96,-1.174,92,0
26.97,-10.366,92,0
26.98,-6.309,92,0
26.99,-5.588,92,0
27,-5.579,92,0
27.01,-5.559,92,0
27.02,-5.559,92,0
27.03,-5.574,92,0
27.04,-5.544,92,0
27.05,-5.549,92,0
27.06,-5.544,92,0
27.07,-5.569,92,0
27.08,-5.579,92,0
27.09,-5.559,92,0
27.1,-5.564,92,0
27.11,-5.549,92,0
27.12,-5.554,92,0
27.13,-5.904,92,0
27.14,-7.245,92,0
27.15,-10.023,92,0
27.16,-6.453,92,0
27.17,8.293,94,1
27.18,16.798,94,1
27.19,16.912,94,1
27.2,11.999,94,1
27.21,6.039,94,1
27.22,1.894,94,1
27.23,-0.5,94,0
27.24,-0.972,94,0
27.25,3.963,94,1
27.26,29.4,94,1
27.27,61.413,94,1
27.28,88.155,94,1
27.29,109.225,94,1
27.3,122.749,94,1
27.31,130.067,94,1
27.32,133.432,94,1
27.33,136.731,94,1
27.34,137.767,94,1
27.35,137.129,94,1
27.36,138.087,94,1
27.37,140.55,94,1
27.38,140.308,94,1
27.39,135.565,94,1
27.4,125.082,94,1
27.41,101.018,94,1
27.42,61.024,94,1
27.43,9.488,94,1
27.44,-10.008,94,0
27.45,-10.518,94,0
27.46,-10.071,94,0
27.47,-6.219,94,0
27.48,-0.326,94,0
27.49,2.869,94,1
27.5,3.013,94,1
