label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,10.3524,1.68819,1.05761,1.5725,2.86969e-06,176.275,12627208,18.7818,13.8374,11.2079,16.9453,20.7037,12.3981,15.4326,9.78656,12.7282
2,8.50273,0.610246,1.38682,0.4525,1.55341e-05,484.871,10371112,15.4228,14.7129,9.64589,14.384,16.7133,12.2125,16.5834,8.51088,10.9004
3,8.17737,1.41408,1.07752,1.2725,0.000414654,135.703,9974264,18.8486,14.5614,6.68057,16.8525,20.7037,13.159,16.175,5.35024,7.77784
4,7.18273,2.13445,1.39825,1.9525,2.80689e-05,140.188,8761064,18.8465,13.1054,13.6574,16.7226,20.4438,11.6,14.1891,12.6235,14.8607
5,6.90292,0.565166,0.911932,0.3775,2.54541e-06,299.374,8419768,15.2026,14.8445,11.6383,14.1798,16.5091,12.6579,16.6576,10.453,13.2804
6,6.87159,1.13529,0.927816,1.0275,0.00302461,154.129,8381552,16.68,12.2817,13.7554,14.8851,18.031,10.6906,13.5766,12.6997,15.6604
7,6.68377,0.901378,0.903675,0.7225,2.65409e-07,257.914,8152464,16.2122,15.0835,15.4072,15.145,18.0682,12.6394,16.472,14.3371,16.7266
8,6.52869,0.64347,0.472159,0.5875,7.35291e-05,120.099,7963296,15.5034,13.8744,7.76113,14.5325,17.0659,12.0826,16.175,6.62592,9.01544
9,5.94059,1.49098,1.11369,1.3525,8.86943e-08,129.135,7245976,20.4205,10.1487,11.3703,18.263,21.6317,8.59328,11.8134,10.1864,12.4807
10,5.93375,0.889781,0.720073,0.7825,0.00018152,96.4997,7237624,17.0521,15.2073,5.96463,15.7018,18.4022,13.6045,16.2864,4.79808,7.22568
11,5.40638,1.71549,1.33396,1.5525,5.19127e-07,145.808,6594376,20.5982,11.6329,8.30455,19.1354,21.7802,10.2822,12.927,7.08288,9.4724
12,5.40305,0.915212,0.709679,0.8075,0.000102903,54.2949,6590312,17.806,14.7651,4.57395,16.407,19.553,13.4931,15.8781,3.5224,5.68344
13,5.08894,1.66487,1.66993,1.4975,1.65199e-05,413.961,6207184,17.6837,14.191,13.9505,16.0173,19.6643,12.825,16.0266,12.6045,14.8607
14,5.02585,1.39832,1.01336,1.2775,0.000704316,162.256,6130232,18.1843,15.2099,10.3891,16.2586,19.887,13.159,16.6205,9.25344,11.3002
15,4.94551,1.35483,0.795361,1.2675,0.000803902,59.6291,6032240,17.8992,12.2138,8.22862,16.2214,19.2003,10.5421,14.152,7.12096,9.20584
16,4.87291,1.78348,1.3379,1.5925,1.47528e-07,120.417,5943680,17.6999,14.1472,15.3552,16.2214,19.256,12.4538,15.8038,14.6037,16.1174
17,4.77831,0.704175,0.52131,0.6275,1.60767e-05,70.8195,5828296,15.6116,12.0324,5.01697,14.6995,16.9917,11.0989,13.1683,3.69376,6.10232
18,4.75219,1.66759,1.07361,1.5375,0.000488371,115.339,5796432,18.9473,14.02,8.42568,17.2237,20.7037,12.9734,15.0243,7.55888,10.1959
19,4.58512,1.73556,0.917267,1.6175,0.0141794,108.3,5592648,19.0012,11.2879,10.8884,18.1702,19.8314,10.0595,12.9456,9.044,12.5569
20,4.47504,1.74609,1.04311,1.6175,0.00561532,130.298,5458384,18.0622,11.1581,13.4931,16.9638,18.9776,9.9296,12.5187,11.9381,14.7655
21,4.45709,1.24495,0.961457,1.1125,0.000545887,140.786,5436488,17.7265,15.3615,8.07163,16.2586,19.4416,13.6416,16.5462,7.0448,8.88216
22,4.35341,0.774692,0.679827,0.6825,0.00124426,97.7215,5310024,15.4429,12.3977,12.3421,14.1798,17.103,11.1917,13.5395,10.929,13.3566
23,4.22518,0.728123,0.846893,0.5925,0.000487197,234.33,5153624,16.1845,15.5777,13.0464,14.8851,17.5299,13.2147,16.6947,12.395,13.6231
24,4.18066,1.37322,0.776083,1.2875,0.00879919,83.3133,5099312,16.4031,11.9017,10.8531,14.551,17.4,10.6163,13.2982,9.8056,11.7001
25,4.10694,1.50333,1.12871,1.3625,0.000280259,432.462,5009400,19.4692,13.0583,5.9408,18.1146,20.9635,11.4701,14.7274,4.49344,7.378
26,3.9343,0.383451,0.499015,0.2625,0,92.4225,4798824,17.1156,13.4396,1.77217,16.0358,18.1795,12.361,14.8016,0.3808,3.07496
27,3.81504,1.46976,1.04164,1.2975,0.000507127,93.6958,4653360,17.2893,15.4326,14.0972,16.0915,18.8477,14.1798,16.5834,12.9282,15.1273
28,3.7707,1.69346,1.4297,1.5975,1.14268e-07,189.794,4599272,17.8483,12.1598,16.4465,16.4998,19.2189,11.1731,13.3168,15.6509,17.4311
29,3.66756,0.430548,0.496754,0.3175,0,74.023,4473464,15.9691,12.9468,2.35485,15.0336,17.0288,11.433,14.6531,0.87584,3.26536
30,3.61658,1.76817,1.34124,1.6125,0.000421518,159.338,4411288,18.1913,12.7434,15.1538,16.4627,19.8128,11.5258,14.0406,14.5275,15.965
31,3.60128,0.764533,0.543801,0.6575,0.000551727,62.023,4392624,17.4595,12.2147,6.57569,16.4442,18.7549,11.2474,13.5766,5.17888,7.6636
32,3.57238,1.2235,1.16661,1.0575,0.000148919,297.173,4357368,16.3731,15.8225,11.5243,15.4976,17.5485,13.753,16.6947,10.3387,12.7473
33,3.57141,1.04163,0.620885,0.9675,0.00686312,81.4008,4356192,16.564,12.3219,8.31936,14.9037,17.4557,11.0246,14.1149,7.27328,9.0916
34,3.53199,1.29829,0.955682,1.1925,0.000866027,115.374,4308104,17.6318,15.7731,9.22742,16.2029,19.4416,14.1798,16.6205,8.64416,9.92936
35,3.47211,0.66815,0.552783,0.5875,0.000368241,129.901,4235064,16.1002,15.4967,7.9649,14.9222,16.8803,13.4374,16.5462,6.89248,9.01544
36,3.44617,1.42955,0.969691,1.3475,2.35464e-05,129.167,4203424,19.2838,14.1842,9.58115,17.799,20.7408,12.992,15.4326,8.98688,10.215
37,3.37108,1.15888,0.96853,1.0025,4.92884e-07,104.511,4111840,20.155,13.4244,4.55483,18.8384,21.4461,12.2867,14.8387,3.54144,5.43592
38,3.36389,0.694394,0.600462,0.6175,0.000429638,62.6557,4103064,15.1939,12.5869,10.5561,14.2912,16.8246,11.2474,13.5581,9.1392,11.5858
39,3.31084,1.7185,1.08317,1.6275,0.00084875,128.79,4038368,19.7757,12.3648,12.056,18.5043,20.9635,11.5443,13.2426,10.8718,12.9567
40,3.30937,0.867114,0.783323,0.7125,2.14444e-06,96.6437,4036568,19.6792,13.6183,3.33945,18.5414,21.2234,12.6579,14.8387,2.20864,4.67432
41,3.2987,0.583468,0.645508,0.4425,0,48.2553,4023560,18.7445,13.5045,1.89243,17.799,20.481,12.8064,14.5789,0.5712,2.94168
42,3.27194,0.661326,0.505807,0.5925,0.000701746,46.6302,3990920,16.105,14.2949,4.64825,14.848,17.0659,13.289,15.7296,3.65568,5.74056
43,3.25171,0.636801,0.468653,0.5575,1.30263e-05,33.6533,3966240,15.4794,13.8439,5.90423,14.6067,16.8246,12.4909,15.4326,5.06464,7.1876
44,3.18745,2.06876,1.36012,1.9225,0.000226399,144.563,3887864,19.5783,11.765,13.5891,18.4115,20.7037,10.4307,12.4259,12.4331,14.8607
45,3.16303,0.959797,0.622758,0.8625,0.000227721,46.6483,3858072,17.879,13.0591,4.7604,16.9082,18.9405,11.9526,14.0963,3.92224,5.87384
46,3.09088,1.68865,1.10871,1.5775,0.000981674,135.386,3770072,19.9851,12.9786,8.98436,18.9683,21.1862,11.767,13.8365,8.01584,10.0626
47,3.08232,1.68004,1.07638,1.5625,6.59281e-05,75.9494,3759632,19.2772,13.7296,12.3249,17.6877,20.5181,12.3795,15.1171,11.6334,13.071
48,3.05313,1.60559,1.20353,1.4375,4.37673e-05,118.151,3724024,20.1472,9.64631,12.8921,18.8384,21.0749,8.01792,10.7926,11.6144,13.8516
49,3.03724,0.666511,1.11416,0.5175,0.00037716,482.903,3704640,15.9745,15.5955,14.034,14.7552,16.8246,14.217,16.6205,12.852,14.8036
50,2.98802,1.31753,0.83195,1.2225,0.000572423,63.8721,3644608,18.9446,11.8754,7.94561,18.3187,19.5344,10.5421,13.4467,6.74016,9.11064
51,2.98776,1.41761,1.10702,1.2675,2.11025e-05,91.7509,3644288,18.307,15.4118,12.0972,17.6134,19.6272,14.2726,16.5462,11.1955,13.1281
52,2.9328,1.6431,1.13272,1.4925,0.00119235,103.927,3577256,17.2616,15.1045,12.1093,15.9245,17.9568,13.7158,16.6947,10.8528,13.1281
53,2.82102,1.60796,1.2839,1.4225,2.03579e-08,84.654,3440912,20.5863,12.8527,5.71043,19.7293,21.5946,11.6928,14.3562,4.49344,6.86392
54,2.80661,1.56221,0.899136,1.5525,0.0757431,118.711,3423336,17.9841,12.3005,11.4445,17.3165,18.9034,11.5629,13.0941,10.1293,12.7092
55,2.7839,1.72841,1.15584,1.5975,0.000423109,110.956,3395632,18.424,14.8275,13.1989,16.6298,19.8128,13.623,16.2864,12.5283,13.7754
56,2.76775,1.76951,1.14465,1.5825,0.000395112,177.188,3375928,19.5163,10.6023,12.898,18.2074,21.0006,9.57696,11.7206,11.9,13.8135
57,2.75299,1.19704,0.757021,1.1175,0.000113497,60.3798,3357936,18.4863,12.6414,6.18528,17.2051,19.1446,11.3587,13.7622,5.1408,7.64456
58,2.65381,0.594813,0.36025,0.5525,0.00113802,33.4323,3236952,15.5249,12.0522,6.70962,14.6995,16.6205,11.2474,12.8342,5.95952,8.48232
59,2.6285,1.00751,1.06598,0.7525,2.36324e-08,90.6502,3206080,16.4542,14.7965,17.0489,15.3862,17.9939,13.7344,15.8781,16.0888,17.9262
60,2.56084,0.9982,0.728011,0.9125,4.47878e-05,50.6808,3123552,17.1137,15.4493,7.2473,16.0544,18.1795,14.087,16.472,6.70208,7.93016
61,2.535,1.60751,0.819958,1.4925,0.0593053,132.184,3092040,17.939,11.0638,10.5449,16.9638,19.1261,10.0966,12.8342,9.19632,12.0428
62,2.49359,1.01578,0.740468,0.8975,0.000532255,53.9494,3041536,18.7266,13.8852,3.86549,17.6691,19.5901,12.3981,15.247,2.856,4.75048
63,2.49241,1.48704,1.17425,1.3425,4.60703e-06,95.6845,3040088,20.7241,10.5078,9.84521,19.6922,21.743,9.42848,11.8506,8.72032,10.6529
64,2.41542,1.95413,1.37588,1.8175,0.000236761,289.523,2946184,19.1792,10.7272,14.2555,17.6691,20.4438,9.57696,11.6278,13.0043,15.2225
65,2.403,0.914948,0.652122,0.8625,0.00668449,229.669,2931032,15.8982,12.5337,9.52842,14.6438,17.0845,11.1917,13.5395,8.79648,10.6529
66,2.38258,1.66307,0.816328,1.5525,0.137079,135.323,2906128,18.0407,11.0908,11.8025,17.0381,18.8848,10.0966,11.8691,10.9861,12.5759
67,2.34971,0.559624,0.512119,0.4725,0,30.6998,2866040,15.5431,12.2688,3.43953,14.8851,16.472,11.136,13.391,2.53232,4.29352
68,2.33586,1.7653,1.15463,1.6625,3.34668e-06,130.65,2849144,20.7072,11.5564,10.148,19.5437,21.4832,10.505,12.4816,9.08208,11.2812
69,2.32619,1.86919,1.37608,1.7025,0.000136968,152.588,2837344,18.4242,11.706,15.187,16.7411,19.9242,10.672,12.7414,14.5466,16.0031
70,2.2814,0.707557,0.503709,0.6575,0.000234122,76.8447,2782712,16.8636,12.5603,4.82001,15.8874,17.8454,11.6928,13.521,3.92224,5.81672
71,2.26795,1.08604,0.796399,0.9975,0.00129957,204.278,2766312,17.5725,13.2647,6.99833,16.6112,18.6064,12.7136,14.3376,5.67392,7.93016
72,2.23271,1.5018,0.687682,1.4075,0.10681,84.4527,2723328,16.8538,11.2448,12.2782,15.8874,18.4394,10.1523,12.9827,11.3859,13.2042
73,2.22661,1.42096,0.938716,1.2825,0.000827152,96.0818,2715880,19.4943,11.0091,9.70302,18.6714,20.0541,9.85536,12.3702,8.8536,10.691
74,2.17399,1.59003,1.04375,1.4175,0.000842435,60.5592,2651704,20.186,12.6758,10.0466,18.8013,21.2234,11.4701,13.688,9.29152,10.7862
75,2.13705,0.716929,0.6338,0.6275,0,64.0658,2606640,17.2658,14.3414,3.19636,16.3885,18.161,13.2518,15.3213,2.5704,4.02696
76,2.12449,1.78224,1.5835,1.5625,6.07622e-10,179.072,2591320,17.369,13.5432,16.2518,16.0915,18.8477,12.4538,14.4118,15.6318,17.4692
77,2.11528,1.00315,0.980052,0.8975,0.00232583,290.191,2580088,16.697,13.1273,11.5452,15.2378,17.6042,11.4886,14.2262,10.4149,12.7854
78,2.09266,1.32413,0.558677,1.2325,0.0933596,65.03,2552504,17.2756,11.4571,9.44207,16.2029,18.3094,10.5978,12.2403,8.62512,10.253
79,2.0667,0.639903,0.509927,0.5725,0.000301191,43.9206,2520840,16.0685,13.8117,3.62807,14.9222,17.0288,13.0662,15.0986,2.81792,4.31256
80,2.03941,1.2035,0.775703,1.2075,0.0153911,121.54,2487552,17.097,12.782,9.63607,15.8502,17.8269,11.9712,14.152,8.83456,10.5958
81,2.02869,1.14474,0.845136,1.0325,0.000127586,117.33,2474472,16.6018,15.849,10.088,15.609,17.4928,14.8109,16.6576,8.89168,10.8242
82,2.02507,0.579714,0.47149,0.4975,0.000689587,119.558,2470056,15.7836,14.9229,6.30404,14.7738,16.5462,14.1984,16.1379,5.25504,7.13048
83,2.00853,1.62586,1.10205,1.4675,0.00234027,87.9883,2449880,20.1131,13.1981,7.72505,18.7085,21.2605,12.0083,14.1149,6.89248,8.46328
84,1.96464,1.78901,1.2812,1.6125,0.000216146,159.895,2396352,20.5599,12.3976,7.11332,19.4138,21.6688,11.2102,13.7808,6.2832,7.81592
85,1.92124,1.37408,1.04252,1.2425,0.00531873,81.4372,2343408,18.9653,15.0447,8.48287,17.7805,20.1098,13.7158,16.175,7.65408,9.32008
86,1.89773,1.52167,0.791357,1.4025,0.00906441,141.412,2314736,18.5454,12.0787,9.42385,17.8176,19.6086,10.5235,13.0755,8.62512,10.253
87,1.87418,1.50963,0.873259,1.3925,0.0186271,132.047,2286016,17.0614,14.6445,9.69384,15.8502,18.1424,13.2704,15.9152,8.83456,10.9956
88,1.86227,1.59148,1.45661,1.4925,4.11727e-11,150.047,2271480,18.0745,10.914,16.4855,16.7597,19.256,9.61408,11.7021,15.8032,17.3169
89,1.82752,1.437,1.42013,1.2925,1.99157e-12,209.844,2229096,18.7343,10.1133,15.7681,17.7062,19.8128,8.87168,10.7926,14.8702,16.7838
90,1.82515,0.730101,0.686885,0.6375,0.00144342,265.884,2226208,16.3555,13.2225,6.28422,14.6438,17.1958,11.6557,14.1334,5.4264,7.77784
91,1.79455,0.504366,0.36992,0.4425,8.45684e-05,38.1468,2188880,15.1713,13.4271,8.62223,14.4768,16.3235,12.1754,14.4118,7.92064,9.12968
92,1.7567,1.74095,1.37904,1.5875,2.15119e-09,244.86,2142720,19.2793,10.0301,14.2988,17.8547,20.5552,8.57472,10.5699,13.4422,15.3748
93,1.75326,1.3423,1.18074,1.1675,0.00101839,184.094,2138520,17.3986,16.0342,11.2001,16.704,18.6992,14.9594,16.6576,10.5101,11.8905
94,1.68911,1.38163,0.836315,1.3575,0.0797592,54.7184,2060280,18.1334,13.2198,9.76104,17.0752,19.1446,11.9898,14.0592,8.89168,10.4244
95,1.68226,1.62797,1.10752,1.5075,0.000139386,79.1647,2051920,20.3214,11.3813,11.9853,18.9312,21.1862,10.672,11.9805,11.2336,12.7854
96,1.67673,1.15681,0.926139,1.0125,0.00297835,88.1815,2045176,19.4009,14.2107,5.23441,18.1331,20.481,13.0662,15.3584,4.36016,6.02616
97,1.66527,1.87109,1.14765,1.7625,0.000389771,107.731,2031200,20.2259,12.4828,10.9117,19.1354,21.1862,10.5978,13.4282,9.84368,11.4526
98,1.66374,0.828748,0.65627,0.7325,4.7743e-05,33.7244,2029328,18.161,13.7135,2.77627,16.6483,18.959,12.4723,15.0986,1.69456,3.41768
99,1.62845,1.68631,1.77044,1.5125,1.9372e-11,236.475,1986288,17.034,13.551,17.1073,15.7389,18.5507,12.5466,14.1891,15.7651,17.8881
100,1.57228,1.29531,1.28942,1.1725,1.81716e-09,135.904,1917768,19.329,9.32565,15.0111,18.1146,20.184,8.42624,10.5142,14.4323,16.0222
101,1.53496,1.50731,1.31755,1.2575,5.60519e-10,115.188,1872256,17.0906,14.659,16.3546,15.7574,18.328,13.6602,15.7667,15.8032,17.4692
102,1.53307,1.47545,1.27156,1.2875,4.17529e-06,57.0916,1869952,21.1246,10.8079,9.0835,19.8221,21.8173,9.76256,11.7949,8.39664,9.64376
