label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,4.09139,0.68525,Trachea,17.5733,12.1774,21.0773,0.0846412,0.0320428,-0.995896
2,1,5.86486,0.678886,LMB,18.7808,11.452,16.4125,0.352711,-0.269725,-0.896015
3,1,3.07408,0.877596,RMB,17.667,12.4675,17.5216,-0.0517552,0.146158,-0.987907
4,2,1.48505,0.487972,,20.2035,10.0386,13.8992,0.523148,-0.838249,0.1538
5,2,1.43307,0.81062,LMB,20.0304,10.4036,13.1519,0.300474,-0.359228,-0.883556
6,3,2.20039,0.938596,RMB,17.55,12.6875,14.9035,-0.0340392,-0.00427169,-0.999411
7,3,2.06771,0.53038,CrRMB,17.0258,13.3286,15.4128,-0.54321,0.615608,-0.57092
8,4,0.533435,0.284351,,20.7464,9.37872,14.2276,0.579078,-0.140372,0.803096
9,4,0.632572,0.290419,,20.7371,9.14004,13.9611,0.458764,-0.873007,-0.165515
10,5,1.0981,0.411175,,20.7652,10.324,12.5188,0.946084,0.323922,0
11,5,0.215613,0.735496,LMB,20.2878,10.1182,12.4236,0.390514,-0.260188,-0.883064
12,6,2.74167,0.514236,AcRMB,17.4985,11.7655,12.7854,-0.0102496,-0.669155,-0.743052
13,6,0.0350654,0.907679,RMB,17.4985,12.6922,13.7993,-0.801387,0.533279,-0.270909
14,7,0.861389,0.324016,,16.1132,14.1009,15.0321,-0.814961,0.315188,0.486307
15,7,0.69219,0.41394,CrRMB,16.3472,14.1523,14.5561,-0.338056,0.540892,-0.770165
16,8,0.460419,0.220821,,20.9102,9.2196,14.637,0.0406144,-0.528561,0.847923
17,8,0.400041,0.188564,,21.0132,9.50508,14.4656,0.561442,0.818917,0.118987
18,9,0.226781,0.251749,,20.9524,8.775,13.9134,0.6191,-0.784194,0.0418887
19,9,0.463013,0.15895,,20.7184,8.7516,13.7898,-0.70754,-0.485169,-0.513807
20,10,0.378143,0.137792,,21.411,10.5768,12.6378,0.668531,0.396148,0.629392
21,10,0.233791,0.185087,,21.3688,10.4973,12.4379,0.720734,-0.0397761,-0.69207
22,11,1.10088,0.481271,,20.5078,9.60337,12.1428,0.323105,-0.884257,-0.337185
23,11,1.73873,0.631743,LMB,20.6014,9.90289,11.524,0.31224,-0.215342,-0.925275
24,12,1.04881,0.347261,AcRMB,17.3721,10.4364,11.4622,-0.214147,-0.785269,-0.580942
25,12,0.538601,0.204155,,17.4189,10.9559,11.5288,-0.243224,0.39974,-0.88377
26,13,2.9205,0.502466,MiRMB,16.1272,12.2896,13.4471,-0.929429,-0.282041,-0.237939
27,13,1.54663,0.815508,CaRMB,17.2972,12.8091,13.0519,-0.242075,0.139206,-0.96022
28,14,0.210904,0.261872,,15.6827,14.2553,15.3081,-0.754373,0.177333,0.63204
29,14,1.00456,0.205551,,15.2849,14.1851,15.0939,-0.950364,-0.102532,-0.29376
30,15,0.685465,0.337352,CrRMB,16.0757,14.5127,14.0373,-0.450643,0.505203,-0.735997
31,15,0.620257,0.236927,,16.4501,14.5548,14.2515,0.709222,0.694227,-0.122692
32,16,0.549471,0.18805,,20.9664,8.99964,15.0845,0.170348,-0.357728,0.918157
33,16,0.227292,0.145457,,20.84,9.126,14.9083,-0.699977,0.247082,0.670061
34,17,0.494818,0.110358,,21.1536,9.86544,14.637,0.113577,0.794474,0.596584
35,17,0.245792,0.145072,,21.2331,9.72504,14.4704,0.875942,0.456972,-0.154603
36,18,1.06145,0.230672,,21.046,8.15724,13.9563,0.0440911,-0.996445,0.0717888
37,18,0.501319,0.190718,,21.266,8.66736,13.8611,0.97084,-0.0746837,-0.227799
38,19,0.145953,0.116835,,20.5031,8.5878,13.666,-0.705713,-0.705438,-0.0657791
39,19,0.309524,0.0843634,,20.6154,8.70948,13.547,0.392865,0.4536,-0.79994
40,20,0.346221,0.111444,,21.6872,10.6658,12.8425,0.86506,0.0811622,0.49506
41,20,0.23501,0.0914456,,21.4812,10.7406,12.8092,-0.478277,0.756564,0.445939
42,21,0.594116,0.170338,,21.7339,10.4271,12.2856,0.94527,-0.220665,-0.240358
43,21,0.445387,0.124824,,21.4859,10.647,12.1999,0.147064,0.693329,-0.705455
44,22,0.995113,0.305519,,20.9851,8.73756,11.8382,0.601941,-0.761883,-0.239169
45,22,0.636574,0.218073,,20.4048,8.97624,11.9048,-0.882223,-0.441111,-0.164632
46,23,1.04271,0.286277,,21.0038,10.179,10.5196,0.251363,0.888667,-0.38352
47,23,0.060322,0.60352,LMB,20.8915,9.70164,10.7006,0.619994,-0.465501,-0.631598
48,24,0.235562,0.312746,AcRMB,17.2691,9.90758,11.148,0.0793832,-0.993541,-0.0810836
49,24,0.67689,0.238364,,17.1381,9.91226,10.8623,-0.359587,-0.33193,-0.872078
50,25,0.519728,0.113786,,17.1989,11.0214,11.0861,-0.594348,-0.16201,-0.78772
51,25,0.146311,0.103975,,17.3674,11.1244,11.2527,0.192063,0.831785,-0.520812
52,26,0.0600819,0.386677,MiRMB,14.7513,11.8591,13.1139,-0.622487,-0.622487,0.474362
53,26,0.583464,0.212383,,14.6109,12.037,12.9139,-0.545364,0.545536,-0.636372
54,27,1.18115,0.457767,,17.3721,13.3427,11.9952,0.443804,0.721164,-0.53194
55,27,1.26896,0.684728,CaRMB,16.9509,12.9027,11.6953,-0.250756,-0.0221441,-0.967797
56,28,0.674122,0.223295,,15.4393,14.1851,15.6556,-0.485964,-0.263751,0.833231
57,28,0.521504,0.183653,,15.6873,14.4753,15.5176,0.323104,0.771807,0.547648
58,29,0.106394,0.185937,,14.756,14.143,14.9369,-0.9681,0.175759,-0.178583
59,29,0.395633,0.130475,,14.8168,13.9605,14.8512,0.0472651,-0.875306,-0.481254
60,30,0.493325,0.186041,,15.8651,14.4892,13.6469,-0.227639,-0.796837,-0.559671
61,30,0.449369,0.305052,CrRMB,15.8183,14.8028,13.6231,-0.458198,0.52073,-0.720343
62,31,0.291496,0.143961,,16.6607,14.9058,14.2657,-0.0641506,0.93106,0.359182
63,31,0.349828,0.131678,,16.8339,14.7186,14.18,0.936461,-0.294429,-0.190665
64,32,0.0939684,0.174809,,21.0085,8.8686,15.3701,-0.100048,-0.697249,0.709813
65,32,0.530008,0.117122,,21.0834,9.06048,15.5367,0.264902,0.600444,0.754516
66,33,0.401067,0.101318,,20.7231,9.2664,15.1463,-0.186751,0.560106,0.807097
67,33,0.229157,0.0872272,,20.6622,9.1026,14.9559,-0.857927,-0.449302,-0.249176
68,34,0.349244,0.0944027,,21.2425,10.1837,14.8941,0.348468,0.696933,0.626782
