label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,10.0783,0.478757,1.63635,0.145435,5.81057e-08,43.1682,2680,18.6281,9.85664,20.3033,17.795,19.3024,9.07887,10.7703,18.7459,21.7509
2,19.8576,2.45655,10.9452,0.470062,-0.00149748,176.344,4510,18.846,11.0476,15.8791,18.211,19.9896,9.88404,12.2241,12.9734,19.4673
3,14.2476,3.17903,13.0341,0.760836,-1.22913e-05,194.332,3605,17.9511,10.2876,17.0477,16.984,18.9167,9.34701,11.3371,15.1263,19.0759
4,2.90333,5.13168,16.8249,1.60857,0.0573716,234.693,794,20.1564,10.7317,12.9609,19.3324,20.9486,10.1525,11.2133,12.4042,13.6221
5,6.03778,5.20072,15.6352,1.45936,0.0495236,210.868,1687,19.4712,11.6722,12.5389,18.5829,20.3891,10.8169,12.3501,11.6672,13.4339
6,2.39621,4.07586,15.1757,1.18133,0.00701036,167.162,694,16.7657,10.3121,15.31,16.2307,17.349,9.77948,10.8321,14.6259,15.9936
7,10.3603,2.40012,8.81474,0.52251,-0.000144708,191.999,2557,17.2359,10.5605,14.0415,16.1338,18.1557,9.53466,11.3451,12.3138,15.4326
8,0.805531,2.19744,1.80589,1.19944,0.578249,17.1592,303,20.8729,10.3903,13.2032,20.4962,21.3185,10.081,10.7628,12.9057,13.542
9,0.2235,3.8211,3.36769,2.6368,1.2011,20.9312,58,20.7245,10.4074,12.5419,20.4574,21.0606,10.1225,10.7238,12.3708,12.9098
10,0.960208,14.3174,23.2065,3.00494,0.4486,147.981,244,19.7269,11.8395,11.7333,18.9775,20.4025,11.1267,12.3518,11.4083,12.0967
11,0.452706,6.72738,9.35756,4.23348,0.913214,98.0336,388,20.076,12.3086,12.2306,19.8089,20.2784,12.0474,12.6129,11.9023,12.537
12,1.35445,7.13644,17.7136,0.85001,0.0209589,169.507,387,16.2144,10.196,14.8389,15.6926,16.6577,9.68929,10.7651,14.4241,15.4026
13,0.360948,17.0981,19.2215,9.18579,3.21027,112.035,317,16.0445,10.6577,15.2547,15.7942,16.3374,10.3828,10.8605,14.9875,15.4342
14,0.0584715,23.0325,43.2628,10.0021,-0.000105091,150.11,21,16.9327,9.87004,12.4005,16.7976,17.0203,9.74882,10.0089,12.3348,12.4625
15,5.72895,1.04453,2.73525,0.551146,-0.000205416,80.6496,1547,17.4647,9.77596,11.6933,16.8698,18.1163,9.10378,10.5529,10.5003,12.9058
16,0.175211,10.0195,22.7337,3.19283,0.819217,172.057,106,21.1651,10.1887,13.3664,20.9384,21.3571,9.99342,10.4823,13.1692,13.5793
17,0.435904,4.08574,9.2818,1.78675,0.513046,113.928,379,21.1544,10.6799,13.469,20.9223,21.3851,10.4043,10.9611,13.2585,13.6867
18,0.388806,5.03104,4.06636,3.17614,0.900196,33.7781,127,20.8848,10.1945,12.5742,20.5266,21.2008,9.91762,10.4311,12.2665,12.8643
19,0.590913,6.42392,13.8751,3.12665,0.391369,145.386,477,21.1416,10.6845,12.5227,20.8271,21.4886,10.387,10.9546,12.2914,12.8165
20,1.58844,7.86607,18.0438,3.21803,0.13327,186.701,513,20.3289,11.3638,11.3629,19.7701,20.763,10.9221,11.9568,10.7538,11.9838
