time,Flow,RR,Inspiration
3.34,12.594,134,1
3.35,58.603,134,1
3.36,93.437,134,1
3.37,112.114,134,1
3.38,118.417,134,1
3.39,119.188,134,1
3.4,119.811,134,1
3.41,121.791,134,1
3.42,124.319,134,1
3.43,129.135,134,1
3.44,133.327,134,1
3.45,137.901,134,1
3.46,139.396,134,1
3.47,133.17,134,1
3.48,117.723,134,1
3.49,85.072,134,1
3.5,30.289,134,1
3.51,-9.497,134,0
3.52,-6.911,134,0
3.53,-5.588,134,0
3.54,-5.564,134,0
3.55,-5.554,134,0
3.56,-5.549,134,0
3.57,-5.535,134,0
3.58,-5.544,134,0
3.59,-5.564,134,0
3.6,-5.544,134,0
3.61,-5.564,134,0
3.62,-5.554,134,0
3.63,-5.569,134,0
3.64,-5.535,134,0
3.65,-5.544,134,0
3.66,-5.554,134,0
3.67,-5.564,134,0
3.68,-6.417,134,0
3.69,-7.324,134,0
3.7,-7.945,134,0
3.71,-9.024,134,0
3.72,-9.962,140,0
3.73,20.909,140,1
3.74,68.673,140,1
3.75,100.05,140,1
3.76,115.528,140,1
3.77,119.687,140,1
3.78,122.623,140,1
3.79,123.786,140,1
3.8,124.37,140,1
3.81,127.332,140,1
3.82,130.664,140,1
3.83,132.803,140,1
3.84,134.141,140,1
3.85,135.143,140,1
3.86,133.537,140,1
3.87,123.533,140,1
3.88,99.522,140,1
3.89,52.976,140,1
3.9,-3.745,140,0
3.91,-8.176,140,0
3.92,-5.622,140,0
3.93,-5.574,140,0
3.94,-5.574,140,0
3.95,-5.539,140,0
3.96,-5.559,140,0
3.97,-5.544,140,0
3.98,-5.564,140,0
3.99,-5.544,140,0
4,-5.549,140,0
4.01,-5.554,140,0
4.02,-5.554,140,0
4.03,-5.559,140,0
4.04,-5.554,140,0
4.05,-5.544,140,0
4.06,-5.544,140,0
4.07,-5.544,140,0
4.08,-5.738,140,0
4.09,-6.417,140,0
4.1,-7.137,140,0
4.11,-7.942,140,0
4.12,-8.947,140,0
4.13,-10.53,140,0
4.14,3.863,143,1
4.15,46.443,143,1
4.16,80.865,143,1
4.17,98.766,143,1
4.18,105.521,143,1
4.19,107.389,143,1
4.2,109.512,143,1
4.21,111.437,143,1
4.22,113.523,143,1
4.23,114.915,143,1
4.24,117.327,143,1
4.25,120.111,143,1
4.26,123.254,143,1
4.27,127.692,143,1
4.28,128.129,143,1
4.29,123.103,143,1
4.3,108.365,143,1
4.31,75.895,143,1
4.32,21.948,143,1
4.33,-10.02,143,0
4.34,-6.764,143,0
4.35,-5.593,143,0
4.36,-5.554,143,0
4.37,-5.539,143,0
4.38,-5.554,143,0
4.39,-5.564,143,0
4.4,-5.544,143,0
4.41,-5.544,143,0
4.42,-5.559,143,0
4.43,-5.564,143,0
4.44,-5.554,143,0
4.45,-5.569,143,0
4.46,-5.569,143,0
4.47,-5.53,143,0
4.48,-5.544,143,0
4.49,-5.539,143,0
4.5,-5.559,143,0
4.51,-6.095,143,0
4.52,-6.756,143,0
4.53,-7.39,143,0
4.54,-7.942,143,0
4.55,-8.584,143,0
4.56,-9.082,143,0
4.57,-9.564,143,0
4.58,-10.512,143,0
4.59,-3.492,142,0
4.6,31.005,142,1
4.61,65.838,142,1
4.62,87.569,142,1
4.63,98.424,142,1
4.64,103.667,142,1
4.65,105.403,142,1
4.66,105.191,142,1
4.67,105.686,142,1
4.68,107.746,142,1
4.69,110.858,142,1
4.7,112.283,142,1
4.71,114.01,142,1
4.72,117.079,142,1
4.73,121.038,142,1
4.74,123.583,142,1
4.75,121.289,142,1
4.76,107.294,142,1
4.77,76.67,142,1
4.78,23.947,142,1
4.79,-9.862,142,0
4.8,-7.3,142,0
4.81,-5.608,142,0
4.82,-5.559,142,0
4.83,-5.554,142,0
4.84,-5.569,142,0
4.85,-5.549,142,0
4.86,-5.554,142,0
4.87,-5.544,142,0
4.88,-5.535,142,0
4.89,-5.549,142,0
4.9,-5.544,142,0
4.91,-5.559,142,0
4.92,-5.559,142,0
4.93,-5.549,142,0
4.94,-5.535,142,0
4.95,-5.559,142,0
4.96,-6.012,142,0
4.97,-6.704,142,0
4.98,-7.292,142,0
4.99,-7.828,142,0
5,-8.335,142,0
5.01,-8.774,142,0
5.02,-9.241,142,0
5.03,-9.722,141,0
5.04,-10.224,140,0
5.05,-9.716,140,0
5.06,10.972,140,1
5.07,49.115,140,1
5.08,78.641,140,1
5.09,94.623,140,1
5.1,102.478,140,1
5.11,106.016,140,1
5.12,107.365,140,1
5.13,109.536,140,1
5.14,113.328,140,1
5.15,117.401,140,1
5.16,121.038,140,1
5.17,122.623,140,1
5.18,124.878,140,1
5.19,126.793,140,1
5.2,125.668,140,1
5.21,119.362,140,1
5.22,106.583,140,1
5.23,78.105,140,1
5.24,29.746,140,1
5.25,-8.838,140,0
5.26,-7.339,140,0
5.27,-5.598,140,0
5.28,-5.564,140,0
5.29,-5.544,140,0
5.3,-5.544,140,0
5.31,-5.549,140,0
5.32,-5.544,140,0
5.33,-5.539,140,0
5.34,-5.535,140,0
5.35,-5.539,140,0
5.36,-5.544,140,0
5.37,-5.549,140,0
5.38,-5.539,140,0
5.39,-5.544,140,0
5.4,-5.554,140,0
5.41,-5.549,140,0
5.42,-5.895,140,0
5.43,-6.743,140,0
5.44,-7.577,139,0
5.45,-8.282,138,0
5.46,-8.917,138,0
5.47,-9.444,137,0
5.48,-9.797,136,0
5.49,-10.089,135,0
5.5,-10.412,134,0
5.51,-9.244,134,0
5.52,12.238,134,1
5.53,48.492,134,1
5.54,75.307,134,1
5.55,90.273,134,1
5.56,95.747,134,1
5.57,97.467,134,1
5.58,99.11,134,1
5.59,101.411,134,1
5.6,104.135,134,1
5.61,107.104,134,1
5.62,107.722,134,1
5.63,110.497,134,1
5.64,114.964,134,1
5.65,121.163,134,1
5.66,125.745,134,1
5.67,125.056,134,1
5.68,118.02,134,1
5.69,95.341,134,1
5.7,53.815,134,1
5.71,3.822,134,1
5.72,-10.308,134,0
5.73,-5.829,134,0
5.74,-5.554,134,0
5.75,-5.574,134,0
5.76,-5.559,134,0
5.77,-5.544,134,0
5.78,-5.544,134,0
5.79,-5.539,134,0
5.8,-5.554,134,0
5.81,-5.554,134,0
5.82,-5.549,134,0
5.83,-5.554,134,0
5.84,-5.535,134,0
5.85,-5.544,134,0
5.86,-5.539,134,0
5.87,-5.535,134,0
5.88,-5.559,134,0
5.89,-5.848,134,0
5.9,-6.544,134,0
5.91,-7.343,134,0
5.92,-8.162,134,0
5.93,-8.863,133,0
5.94,-9.949,132,0
5.95,-8.737,132,0
5.96,24.179,132,1
5.97,69.512,132,1
5.98,99.981,132,1
5.99,114.01,132,1
6,119.637,132,1
6.01,121.665,132,1
6.02,124.04,132,1
6.03,123.507,132,1
6.04,124.878,132,1
6.05,129.084,132,1
6.06,133.248,132,1
6.07,137.475,132,1
6.08,139.906,132,1
6.09,139.45,132,1
6.1,128.412,132,1
6.11,101.898,132,1
6.12,52.506,132,1
6.13,-5.273,132,0
6.14,-7.471,132,0
6.15,-5.579,132,0
6.16,-5.583,132,0
6.17,-5.569,132,0
6.18,-5.574,132,0
6.19,-5.559,132,0
6.2,-5.539,132,0
6.21,-5.539,132,0
6.22,-5.564,132,0
6.23,-5.549,132,0
6.24,-5.559,132,0
6.25,-5.549,132,0
6.26,-5.574,132,0
6.27,-5.554,132,0
6.28,-5.574,132,0
6.29,-6.345,132,0
6.3,-6.969,132,0
6.31,-7.467,132,0
6.32,-7.899,132,0
6.33,-8.354,132,0
6.34,-8.843,132,0
6.35,-9.44,132,0
6.36,-10.467,132,0
6.37,-1.883,135,0
6.38,39.443,135,1
6.39,77.673,135,1
6.4,100.257,135,1
6.41,108.341,135,1
6.42,109.992,135,1
6.43,110.93,135,1
6.44,112.017,135,1
6.45,115.43,135,1
6.46,119.986,135,1
6.47,123.153,135,1
6.48,125.77,135,1
6.49,125.949,135,1
6.5,128.232,135,1
6.51,129.058,135,1
6.52,124.37,135,1
6.53,110.617,135,1
6.54,81.304,135,1
6.55,30.485,135,1
6.56,-8.914,135,0
6.57,-7.072,135,0
6.58,-5.608,135,0
6.59,-5.554,135,0
6.6,-5.559,135,0
6.61,-5.564,135,0
6.62,-5.569,135,0
6.63,-5.564,135,0
6.64,-5.549,135,0
6.65,-5.544,135,0
6.66,-5.544,135,0
6.67,-5.539,135,0
6.68,-5.554,135,0
6.69,-5.549,135,0
6.7,-5.539,135,0
6.71,-5.569,135,0
6.72,-5.549,135,0
6.73,-5.539,135,0
6.74,-5.554,135,0
6.75,-6.091,135,0
6.76,-6.974,135,0
6.77,-7.748,135,0
6.78,-8.51,135,0
6.79,-9.122,135,0
6.8,-10.383,135,0
6.81,-3.434,137,0
6.82,35.459,137,1
6.83,74.216,137,1
6.84,96.832,137,1
6.85,105.403,137,1
6.86,109.105,137,1
6.87,108.962,137,1
6.88,108.413,137,1
6.89,109.656,137,1
6.9,112.235,137,1
6.91,116.389,137,1
6.92,119.736,137,1
6.93,121.917,137,1
6.94,125.031,137,1
6.95,125.133,137,1
6.96,120.286,137,1
6.97,107.888,137,1
6.98,80.635,137,1
6.99,35.311,137,1
7,-7.604,137,0
7.01,-8.209,137,0
7.02,-5.613,137,0
7.03,-5.554,137,0
7.04,-5.569,137,0
7.05,-5.549,137,0
7.06,-5.559,137,0
7.07,-5.554,137,0
7.08,-6.109,137,0
7.09,-6.557,137,0
7.1,-6.828,137,0
7.11,-6.785,137,0
7.12,-5.946,137,0
7.13,-5.569,137,0
7.14,-5.535,137,0
7.15,-5.539,137,0
7.16,-5.544,137,0
7.17,-5.554,137,0
7.18,-5.539,137,0
7.19,-5.829,137,0
7.2,-6.363,137,0
7.21,-6.936,137,0
7.22,-7.722,137,0
7.23,-8.469,137,0
7.24,-9.341,137,0
7.25,-10.47,137,0
7.26,-5.457,137,0
7.27,27.004,137,1
7.28,65.037,137,1
7.29,89.615,137,1
7.3,102.827,137,1
7.31,106.654,137,1
7.32,110.064,137,1
7.33,111.051,137,1
7.34,110.713,137,1
7.35,112.502,137,1
7.36,117.599,137,1
7.37,121.691,137,1
7.38,126.614,137,1
7.39,129.446,137,1
7.4,128.851,137,1
7.41,124.116,137,1
7.42,109.608,137,1
7.43,79.096,137,1
7.44,31.542,137,1
7.45,-7.036,137,0
7.46,-9.624,137,0
7.47,-6.049,137,0
7.48,-5.564,137,0
7.49,-6.091,137,0
7.5,-7.225,137,0
7.51,-7.973,137,0
7.52,-8.325,137,0
7.53,-8.105,137,0
7.54,-7.682,137,0
7.55,-7.375,137,0
7.56,-6.915,137,0
7.57,-6.354,137,0
7.58,-5.608,137,0
7.59,-5.535,137,0
7.6,-5.539,137,0
7.61,-5.559,137,0
7.62,-5.549,137,0
7.63,-5.535,137,0
7.64,-5.554,137,0
7.65,-5.559,137,0
7.66,-5.899,137,0
7.67,-6.704,137,0
7.68,-7.417,137,0
7.69,-8.149,137,0
7.7,-8.659,137,0
7.71,-9.206,136,0
7.72,-10.51,135,0
7.73,-0.347,135,0
