label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,15.0059,1.92124,9.70343,0.340237,-8.02227e-05,278.763,3771,14.3312,8.83474,22.1272,13.572,15.0816,8.19823,9.76728,20.0945,24.3287
2,18.8742,2.37498,11.8224,0.525802,-4.22243e-07,264.809,4179,15.1946,9.22574,17.2316,14.1829,16.5327,8.29215,10.2798,14.4495,20.5159
3,18.6337,5.37035,18.9656,0.763827,-0.0256916,402.192,4740,13.896,9.48263,17.9535,12.8377,14.8129,8.43169,10.4855,15.7591,20.3755
4,2.16156,2.68296,5.00905,1.00129,0.0907538,44.17,595,16.8095,8.96623,14.7068,16.1245,17.4925,8.47381,9.42709,14.2871,15.1597
5,5.96974,1.87766,3.74304,0.968426,0.0083992,76.2629,1670,16.2921,9.73537,14.0194,15.4215,17.3394,8.9604,10.4564,13.0738,15.0079
6,3.44617,1.41692,2.32384,0.982814,0.257415,25.6512,1065,12.6035,9.93847,15.4841,11.8771,13.1531,9.42206,10.3933,14.5856,16.3715
7,8.57312,2.49257,8.72374,0.606554,-5.12012e-06,157.9,2056,13.5023,9.8592,14.7119,12.5981,14.2695,9.09113,10.6194,13.0961,15.9016
8,0.632807,2.88985,2.24276,1.37352,1.10913,11.0058,298,17.4514,9.3276,14.8342,17.1706,17.7093,8.9627,9.70766,14.581,15.0991
9,0.954522,25.4331,85.823,5.42014,0.356906,832.018,294,17.3207,8.63219,15.3968,17.0428,17.5693,8.39929,8.91203,14.9927,15.8234
10,1.22763,2.91362,8.34828,2.12824,0.790268,136.124,383,17.5772,8.50443,14.7076,17.0872,18.0056,8.05261,8.95529,14.3621,15.0633
11,0.411866,3.73793,5.16339,2.56284,1.0269,59.3109,364,16.8251,10.4686,13.7897,16.5014,17.0523,10.2297,10.7155,13.5353,14.0558
12,1.21701,1.95036,2.35428,1.15446,0.119989,20.5703,331,16.6313,9.76972,13.166,16.0156,17.3929,9.25736,10.3963,12.6976,13.6926
13,0.203664,0.731427,0.719436,0.455053,0.264516,4.80155,50,12.121,9.57753,15.022,11.7618,12.374,9.41233,10.2068,14.6921,15.3699
14,0.70557,3.54646,2.93838,2.49604,1.11012,23.3351,617,11.9434,10.4502,14.8834,11.6641,12.2793,10.1066,10.8518,14.6145,15.2277
15,4.15495,2.16778,3.71706,1.04789,0.0163391,61.2979,1096,12.813,8.8208,13.2684,12.2736,13.4577,7.95038,9.8233,12.6045,14.0187
16,0.62601,3.741,9.11993,0.846027,0.166972,109.967,162,13.7281,10.0318,13.4373,12.892,14.0411,9.42473,10.6438,12.8387,13.8641
17,0.33353,3.50007,5.38694,2.26797,1.12579,60.7005,283,17.4507,9.78131,15.0993,17.2787,17.6562,9.50645,10.0425,14.8942,15.2815
18,0.248851,2.77326,1.66921,2.33053,1.23312,15.3172,222,17.7609,9.60722,14.8993,17.5718,17.9651,9.41252,9.81164,14.7201,15.0936
19,0.27309,9.29863,4.76254,6.77277,3.80285,29.3242,216,17.4946,8.56179,15.9288,17.2936,17.689,8.35653,8.76549,15.7308,16.1884
20,0.0840363,15.2745,9.28053,14.568,5.6584,61.6865,70,17.2302,8.63989,15.8599,17.0772,17.3816,8.40272,8.78284,15.7332,16.0095
21,0.401814,4.01352,2.26285,2.77709,2.22385,15.1704,194,18.0063,8.18264,14.7483,17.707,18.2404,7.8904,8.44372,14.474,15.0007
22,0.18409,7.09515,13.2627,3.68487,2.10191,100.307,158,17.6815,8.03717,14.5145,17.5427,17.8523,7.85028,8.22781,14.3443,14.6872
23,0.079294,3.60953,4.77281,2.33468,1.77354,27.9587,63,16.7207,10.7032,13.7489,16.6075,16.9319,10.5913,10.8575,13.5936,13.8923
24,0.473661,4.383,5.8139,3.2872,1.346,74.0186,420,17.1525,10.7693,13.6582,16.8618,17.4267,10.4997,11.0543,13.4873,13.8649
25,1.53451,4.49344,11.6937,2.41243,0.132309,236.666,521,17.4806,9.4735,13.0883,16.9846,17.9242,9.00606,10.0906,12.5717,13.6512
26,3.47312,1.20307,1.47923,0.889306,0.137705,34.2223,1030,16.9758,10.0847,12.5715,16.1678,17.8111,9.44306,10.6331,11.9255,13.3079
27,1.5797,3.26104,4.98377,1.57094,0.333634,54.6531,588,11.5545,9.57666,15.2607,10.9739,12.1105,9.12882,10.0658,14.8862,15.5962
28,2.40331,1.93543,3.61059,1.0555,0.265876,37.6524,870,11.6727,9.83194,14.3841,10.9993,12.4101,9.45156,10.22,13.7242,15.0633
29,0.293174,4.6542,3.83645,3.49431,1.55386,38.0416,251,12.1053,10.8717,14.7719,11.9048,12.3693,10.6593,11.0893,14.5766,14.9546
30,0.370412,4.00761,2.86774,3.2056,1.47269,20.6236,318,11.7017,10.8754,14.7324,11.4923,11.9073,10.6051,11.169,14.5353,14.943
31,1.48616,2.68469,2.18226,2.02348,0.895699,30.0068,545,12.6186,7.63576,12.9442,12.1944,13.0226,7.13924,8.0332,12.6112,13.3273
32,0.44543,4.84848,8.53077,2.46757,0.777883,85.54,157,12.4228,8.19587,12.6408,12.1705,12.721,7.91812,8.48186,12.3621,12.9355
33,4.69508,1.24,2.34494,0.654702,-0.000224895,52.7395,1281,13.902,9.38051,12.3064,13.4107,14.5548,8.64553,10.1456,11.3044,13.4408
34,6.97222,2.56373,13.865,0.926952,-4.53381e-06,320.344,1749,13.0735,10.4967,12.5468,12.3107,13.9673,9.64468,11.2598,11.4198,13.7883
35,0.241298,3.53599,3.0745,2.89803,1.38057,25.1184,246,17.3316,10.0621,15.3577,17.1639,17.4883,9.84778,10.2689,15.1894,15.5582
36,0.148043,4.08142,3.43828,4.68377,1.48187,19.8022,353,17.3357,10.1771,15.1377,17.2233,17.4477,9.97941,10.3974,15.0192,15.2506
37,0.148437,5.8255,4.92304,4.29084,1.95068,38.1478,130,17.9669,9.7095,15.0978,17.7897,18.1511,9.57358,9.85982,14.9502,15.2725
38,0.0363023,5.23236,6.41811,3.37854,1.30153,38.057,29,17.9058,9.77503,14.9219,17.7866,18.012,9.62997,9.86043,14.8219,15.0101
39,0.0310129,10.0251,4.86126,8.72932,6.01851,36.59,27,17.5421,8.47541,16.1039,17.3841,17.68,8.35052,8.68821,16.0173,16.233
40,0.36045,5.72288,5.93173,5.56631,1.48412,40.5331,598,17.4732,8.83015,16.3564,17.3286,17.6044,8.59542,9.05697,16.0521,16.6669
41,0.249157,10.0982,8.58478,7.35114,3.09198,71.093,212,17.0998,8.65534,16.0268,16.9208,17.2797,8.45903,8.8343,15.8035,16.2259
42,0.383522,53.0625,102.269,34.4871,5.31448,646.927,648,17.127,8.16902,15.8672,16.9865,17.2551,7.86084,8.51367,15.6658,16.0863
43,0.220376,7.43047,11.3522,4.12882,2.02351,104.344,187,18.364,8.22799,14.7007,18.1909,18.5602,8.05923,8.37837,14.5596,14.9037
44,0.91822,4.86909,4.16641,3.01778,1.43974,50.0597,327,18.2517,7.77403,14.8079,17.8745,18.634,7.36222,8.17536,14.5012,15.1277
45,0.0191633,11.3763,5.35113,11.0175,3.92286,18.8299,17,17.6099,7.84261,14.4761,17.5295,17.7088,7.79712,7.95647,14.3948,14.5663
46,0.0319568,4.49515,1.3292,4.58285,2.50824,8.02985,26,17.7146,7.91177,14.3905,17.5547,17.7952,7.80899,8.01983,14.3151,14.4619
47,0.141649,7.0431,7.87926,4.60912,1.71677,75.8042,127,16.7941,10.9075,13.8852,16.6453,16.9316,10.7474,11.0784,13.7393,13.9991
48,0.18955,4.60152,3.6746,3.19349,1.93102,25.9469,169,16.6957,10.8959,13.6306,16.5364,16.8762,10.7199,11.09,13.4395,13.8031
49,0.0638375,4.79848,2.74196,3.97781,2.39355,15.4127,59,17.3981,10.917,13.7954,17.2824,17.5322,10.7933,11.0617,13.66,13.8976
50,0.326471,4.31234,3.72384,3.20653,2.07514,42.2832,287,17.4786,11.1413,13.5914,17.2528,17.7017,10.9032,11.3763,13.4429,13.7625
51,0.905853,3.55014,2.58276,2.74097,1.50313,35.6576,354,18.0689,9.15436,12.7797,17.7143,18.4813,8.83838,9.47889,12.4637,13.134
52,0.258575,8.04246,7.74113,5.06599,1.82451,51.5919,226,17.5609,9.02322,12.692,17.3225,17.7661,8.83357,9.25113,12.5269,12.9322
53,0.794036,4.48193,6.92072,2.13159,0.873981,97.973,543,17.5152,10.6985,12.1373,17.0828,17.8869,10.2948,11.0737,11.7965,12.5331
