time,Flow,RR,Inspiration
20.24,17.895,156,1
20.25,33.377,156,1
20.26,42.79,156,1
20.27,45.065,156,1
20.28,45.523,156,1
20.29,46.196,156,1
20.3,48.24,156,1
20.31,48.576,156,1
20.32,47.288,156,1
20.33,45.392,156,1
20.34,44.447,156,1
20.35,39.892,156,1
20.36,31.514,156,1
20.37,23.627,156,1
20.38,17.234,156,1
20.39,8.972,156,1
20.4,-0.199,156,0
20.41,-6.133,156,0
20.42,-8.627,156,0
20.43,-9.332,156,0
20.44,-9.132,156,0
20.45,-8.713,156,0
20.46,-8.608,156,0
20.47,-8.792,156,0
20.48,-9.318,156,0
20.49,-9.801,156,0
20.5,-10.031,156,0
20.51,-10.142,156,0
20.52,-10.241,156,0
20.53,-10.442,156,0
20.54,-10.517,156,0
20.55,-10.536,156,0
20.56,-10.534,156,0
20.57,-10.146,156,0
20.58,-2.972,159,0
20.59,15.043,159,1
20.6,28.849,159,1
20.61,35.593,159,1
20.62,36.174,159,1
20.63,37.377,159,1
20.64,39.597,159,1
20.65,38.841,159,1
20.66,36.204,159,1
20.67,32.126,159,1
20.68,30.695,159,1
20.69,27.475,159,1
20.7,21.923,159,1
20.71,14.373,159,1
20.72,6.022,159,1
20.73,-3.898,159,0
20.74,-8.415,159,0
20.75,-9.612,159,0
20.76,-9.626,159,0
20.77,-9.274,159,0
20.78,-9.075,159,0
20.79,-9.291,159,0
20.8,-9.904,159,0
20.81,-10.475,159,0
20.82,-10.503,159,0
20.83,-10.421,159,0
20.84,-10.322,159,0
20.85,-10.238,159,0
20.86,-10.39,159,0
20.87,-10.03,159,0
20.88,1.84,169,1
20.89,23.87,169,1
20.9,38.596,169,1
20.91,44.431,169,1
20.92,45.556,169,1
20.93,45.9,169,1
20.94,45.457,169,1
20.95,43.914,169,1
20.96,42.026,169,1
20.97,42.153,169,1
20.98,41.41,169,1
20.99,35.459,169,1
21,26.033,169,1
21.01,16.615,169,1
21.02,8.445,169,1
21.03,0.808,169,0
21.04,-4.358,169,0
21.05,-7.048,169,0
21.06,-8.016,169,0
21.07,-8.699,169,0
21.08,-9.124,169,0
21.09,-9.284,169,0
21.1,-9.41,169,0
21.11,-9.429,169,0
21.12,-9.563,169,0
21.13,-9.92,169,0
21.14,-10.2,169,0
21.15,-10.308,169,0
21.16,-10.419,169,0
21.17,-10.483,169,0
21.18,-10.483,169,0
21.19,-10.523,169,0
21.2,-10.538,169,0
21.21,-10.433,169,0
21.22,-5.373,178,0
21.23,13.176,178,1
21.24,29.885,178,1
21.25,36.114,178,1
21.26,35.875,178,1
21.27,34.986,178,1
21.28,34.662,178,1
21.29,33.261,178,1
21.3,32.483,178,1
21.31,31.358,178,1
21.32,27.367,178,1
21.33,23.896,178,1
21.34,21.02,178,1
21.35,16.388,178,1
21.36,8.559,178,1
21.37,-1.327,178,0
21.38,-6.874,178,0
21.39,-8.501,178,0
21.4,-8.69,178,0
21.41,-8.59,178,0
21.42,-8.872,178,0
21.43,-9.261,178,0
21.44,-9.545,178,0
21.45,-9.833,178,0
21.46,-10.261,178,0
21.47,-10.462,178,0
21.48,-10.537,178,0
21.49,-10.518,178,0
21.5,-10.506,178,0
21.51,-10.536,178,0
21.52,-10.154,178,0
21.53,-3.086,184,0
21.54,19.431,184,1
21.55,34.368,184,1
21.56,39.026,184,1
21.57,39.597,184,1
21.58,40.593,184,1
21.59,41.52,184,1
21.6,41.394,184,1
21.61,40.156,184,1
21.62,38.811,184,1
21.63,36.219,184,1
21.64,34.09,184,1
21.65,30.094,184,1
21.66,25.834,184,1
21.67,21.241,184,1
21.68,14.09,184,1
21.69,5.057,184,1
21.7,-1.154,184,0
21.71,-4.144,184,0
21.72,-6.328,184,0
21.73,-7.615,184,0
21.74,-7.967,184,0
21.75,-7.828,184,0
21.76,-7.843,184,0
21.77,-8.102,184,0
21.78,-8.345,184,0
21.79,-8.348,184,0
21.8,-8.312,184,0
21.81,-8.535,184,0
21.82,-9.067,184,0
21.83,-9.539,184,0
21.84,-9.734,184,0
21.85,-9.864,184,0
21.86,-9.985,184,0
21.87,-10.174,184,0
21.88,-10.262,184,0
21.89,-10.378,182,0
21.9,-10.467,181,0
21.91,-10.349,180,0
21.92,-8.757,178,0
21.93,-0.291,178,0
21.94,14.221,178,1
21.95,24.917,178,1
21.96,29.69,178,1
21.97,31.741,178,1
21.98,34.295,178,1
21.99,35.474,178,1
22,35.92,178,1
22.01,36.039,178,1
22.02,36.114,178,1
22.03,36.174,178,1
22.04,34.163,178,1
22.05,31.67,178,1
22.06,28.904,178,1
22.07,25.9,178,1
22.08,21.008,178,1
22.09,15.577,178,1
22.1,7.162,178,1
22.11,-2.551,178,0
22.12,-7.387,178,0
22.13,-8.119,178,0
22.14,-7.693,178,0
22.15,-7.418,178,0
22.16,-7.437,178,0
22.17,-7.832,178,0
22.18,-8.351,178,0
22.19,-9.024,178,0
22.2,-9.373,178,0
22.21,-9.512,178,0
22.22,-9.614,178,0
22.23,-9.944,176,0
22.24,-10.293,175,0
22.25,-10.331,174,0
22.26,-10.423,173,0
22.27,-10.52,172,0
22.28,-10.539,170,0
22.29,-10.532,169,0
22.3,-9.286,168,0
22.31,1.94,168,1
22.32,19.097,168,1
22.33,32.097,168,1
22.34,37.015,168,1
22.35,37.347,168,1
22.36,38.198,168,1
22.37,40.546,168,1
22.38,40.64,168,1
22.39,40.703,168,1
22.4,39.304,168,1
22.41,37.332,168,1
22.42,35.756,168,1
22.43,36.129,168,1
22.44,33.624,168,1
22.45,26.457,168,1
22.46,18.919,168,1
22.47,10.438,168,1
22.48,1.038,168,0
22.49,-4.796,168,0
22.5,-7.234,168,0
22.51,-7.708,168,0
22.52,-7.418,168,0
22.53,-7.265,168,0
22.54,-7.634,168,0
22.55,-8.074,168,0
22.56,-8.217,168,0
22.57,-8.309,168,0
22.58,-8.754,168,0
22.59,-9.114,168,0
22.6,-9.296,168,0
22.61,-9.458,168,0
22.62,-9.68,168,0
22.63,-9.749,168,0
22.64,-9.829,168,0
22.65,-9.86,167,0
22.66,-10.14,166,0
22.67,-10.422,165,0
22.68,-10.531,164,0
22.69,-10.539,163,0
22.7,-10.352,162,0
22.71,-5.417,161,0
22.72,11.013,161,1
22.73,26.83,161,1
22.74,36.264,161,1
22.75,36.729,161,1
22.76,35.995,161,1
22.77,38,161,1
22.78,39.304,161,1
22.79,39.876,161,1
22.8,38.581,161,1
22.81,36.698,161,1
22.82,33.784,161,1
22.83,29.248,161,1
22.84,23.627,161,1
22.85,18.753,161,1
22.86,13.155,161,1
22.87,3.698,161,1
22.88,-4.696,161,0
22.89,-8.279,161,0
22.9,-8.909,161,0
22.91,-8.754,161,0
22.92,-8.624,161,0
22.93,-8.81,161,0
22.94,-9.349,161,0
22.95,-9.563,161,0
22.96,-9.668,161,0
22.97,-9.827,161,0
22.98,-10.024,161,0
22.99,-10.395,161,0
23,-10.531,161,0
23.01,-10.468,161,0
23.02,-10.384,160,0
23.03,-10.256,159,0
23.04,-10.473,158,0
23.05,-7.974,157,0
23.06,9.861,157,1
23.07,30.415,157,1
23.08,41.899,157,1
23.09,43.511,157,1
23.1,41.252,157,1
23.11,40.531,157,1
23.12,41.662,157,1
23.13,41.142,157,1
23.14,40.437,157,1
23.15,38.857,157,1
23.16,36.653,157,1
23.17,33.45,157,1
23.18,28.725,157,1
23.19,22.877,157,1
23.2,16.558,157,1
23.21,8.245,157,1
23.22,-0.513,157,0
23.23,-5.839,157,0
23.24,-7.77,157,0
23.25,-8.17,157,0
23.26,-7.925,157,0
23.27,-7.778,157,0
23.28,-8.26,157,0
23.29,-8.867,157,0
23.3,-9.179,157,0
23.31,-9.38,157,0
23.32,-9.58,157,0
23.33,-9.578,157,0
23.34,-9.488,157,0
23.35,-9.682,157,0
23.36,-10.111,157,0
23.37,-10.357,157,0
23.38,-10.385,157,0
23.39,-10.449,157,0
23.4,-10.51,157,0
23.41,-10.424,157,0
23.42,-7.814,160,0
23.43,7.125,160,1
23.44,23.78,160,1
23.45,32.512,160,1
23.46,37.317,160,1
23.47,38.673,160,1
23.48,37.045,160,1
23.49,34.471,160,1
