label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,22.1818,1.98935,18.2611,0.128252,5.12164e-05,937.729,5744,17.6181,12.2098,20.9851,16.681,18.6949,11.1921,13.1737,18.3193,23.5374
2,27.9521,2.11481,11.6317,0.366735,-0.000153353,384.654,6846,18.9918,11.2244,15.8967,17.2968,20.8001,9.65049,12.1566,13.1523,19.3738
3,19.0797,3.79441,39.4161,0.603226,-2.35789e-05,2298.37,5008,17.4595,12.6042,17.2251,16.4702,18.6349,11.4226,13.8095,15.4812,19.2077
4,2.5938,1.34822,4.31814,0.865648,0.180325,84.4688,731,20.2671,9.56743,14.0716,19.4748,21.0264,9.00205,10.0726,13.5993,14.6989
5,7.78488,2.26959,15.8975,0.794364,0.0130891,366.375,2107,19.9758,10.3701,12.8651,18.9985,21.1847,9.29869,11.5563,11.8006,13.7537
6,12.2156,0.694301,3.45443,0.29396,0.000293624,104.282,3153,17.8355,12.5808,14.6698,16.3639,18.7108,11.539,13.6925,12.9145,15.9814
7,4.48382,1.31959,2.04837,1.00498,0.192312,41.5147,1328,16.7629,13.7519,15.1121,15.933,17.5391,13.1419,14.4503,14.287,16.0639
8,0.415223,3.38076,5.1452,1.30532,0.858688,42.7964,198,20.8559,9.36194,14.3794,20.5592,21.1714,9.0715,9.67505,14.0351,14.6832
9,0.918581,2.53245,7.31355,1.52074,0.352846,135.044,314,20.8533,9.01044,13.9161,20.3748,21.2543,8.55721,9.42776,13.6238,14.2748
10,0.672864,4.18762,9.14858,2.60992,0.901792,193.098,533,21.152,10.4399,12.6145,20.8656,21.4524,10.0845,10.712,12.2946,12.9405
11,1.37147,2.13019,2.16384,1.54497,0.16657,18.0487,436,20.4727,9.91188,12.2375,19.4139,21.3039,9.24079,10.9848,11.7323,12.7715
12,8.04672,0.592793,1.45551,0.344296,0.00808366,35.686,2193,17.5277,11.3245,12.5956,16.6463,18.4131,10.5209,12.1377,11.4176,13.9551
13,0.901948,1.28377,0.89538,1.16142,0.264821,9.80844,226,17.0715,13.5169,13.9208,16.3209,17.9396,13.0967,13.7103,13.3938,14.2831
14,1.16573,4.92094,16.3022,1.6613,0.426416,182.971,368,15.9788,14.2581,15.191,15.5658,16.4507,13.8114,14.5701,14.7889,15.5804
15,1.62421,1.7729,4.08627,1.07978,0.376946,49.6394,520,16.2649,14.1755,14.3683,15.7963,16.8435,13.5444,14.7714,13.9078,14.8342
16,0.638305,3.51859,2.32292,2.35763,1.29885,26.9938,259,20.9546,9.13039,14.6845,20.6662,21.2039,8.8516,9.46739,14.3652,15.0046
17,0.311797,6.45982,11.3682,3.86694,0.76332,119.38,275,21.0781,9.59993,14.4792,20.8337,21.2844,9.36777,9.83828,14.2456,14.7027
18,0.15281,3.52553,2.50582,2.14727,1.30315,17.1375,59,21.0265,8.7058,13.8771,20.7079,21.2728,8.50901,8.8913,13.6616,14.1918
19,0.187829,4.14222,7.66168,1.93712,0.836476,58.9024,164,20.6104,8.72293,13.753,20.4694,20.7895,8.54252,8.93204,13.6214,13.9449
20,0.171597,8.78873,15.6472,4.51022,2.25636,172.188,146,21.4688,10.5992,12.705,21.2933,21.6267,10.4028,10.7731,12.5496,12.8833
21,0.266577,6.17038,3.96218,4.8693,2.05487,25.7451,241,21.411,10.477,12.3774,21.1916,21.6298,10.2221,10.7118,12.129,12.6512
22,0.812783,1.9326,2.28552,1.32483,0.715953,22.5659,255,20.8531,9.29341,12.2381,20.1632,21.3306,8.89517,9.69316,11.6021,12.66
23,6.53897,1.56514,4.50118,0.754114,0.0241216,125.654,1999,20.5256,10.0296,11.2338,19.4833,21.6034,9.13983,10.9583,10.1507,12.1348
24,3.399,1.54308,4.10504,0.657801,0.262727,66.2421,913,17.379,10.3439,11.3842,16.6861,18.1123,9.77766,10.9886,10.7562,11.9621
