label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
775,26.2814,467.558,359.864,431,1.445e-07,51466.1,4007054,17.7747,12.9783,5.02684,16.0962,19.5112,10.9365,15.1496,1.79928,7.35896
4,65.5243,887.008,741.038,769,9.50138e-11,106823,9990326,19.9559,10.1484,14.3929,17.8037,22.5365,5.0344,14.4072,12.2332,17.6977
776,40.3059,673.616,500.913,617,8.01163e-17,73907.9,6145344,20.3961,12.8639,4.31468,17.0242,23.2046,10.0827,15.2238,1.22808,7.03528
200,16.3337,537.56,346.215,515,0.0152216,52289.6,2490358,16.1139,10.8189,9.04273,13.9061,17.9336,9.00624,12.5141,5.87384,11.186
10,74.2191,821.786,559.796,773,1.2136e-05,120712,11315996,20.5639,9.32144,11.0124,16.5787,23.4645,4.81168,12.6069,6.86392,13.9658
12,75.9775,1087.5,1070.14,881,4.17859e-07,390303,11584089,12.1075,9.54213,16.4434,8.5608,15.1125,5.22,13.275,12.7854,19.1828
979,37.325,429.651,314.464,397,1.77576e-10,42277.8,5690848,14.3357,14.0572,6.02706,11.3819,16.3746,11.8645,17.2283,2.40856,9.32008
980,25.7909,456.234,369.974,415,4.64706e-09,37848,3932269,12.6611,16.0138,4.93797,10.2869,14.8155,13.4978,17.5995,2.7132,7.13048
211,22.5402,437.38,299.276,403,0.298975,25901,3436653,14.1829,14.7807,11.1056,11.1221,16.5416,12.5883,16.9685,8.34904,13.0329
22,19.1033,636.619,605.614,535,0.000166562,100658,2912630,19.7528,13.5628,12.151,16.9499,22.388,11.9202,15.1125,10.5958,14.2134
604,12.2119,500.119,336.171,461,0.0443945,29252.8,1861910,12.5427,16.2571,9.60671,10.6952,14.3144,14.5,17.5253,8.10152,11.186
26,13.9147,500.476,400.518,455,0.0326245,75379.8,2121545,13.8334,13.4834,15.5806,11.9944,15.7621,10.324,15.5579,13.6422,17.5834
28,6.66406,562.776,495.245,493,0.753658,74487.8,1016052,12.9298,9.46822,14.6768,11.4005,14.2216,7.9112,11.1592,13.5089,16.0412
1381,12.9384,530.762,507.401,453,1.36798e-12,31147,1972689,19.8005,5.34955,11.0858,18.0635,21.4043,2.77008,7.33584,9.22488,12.8806
1382,2.37555,829.359,613.368,767,1.99968e-07,26146.8,362194,19.9292,7.4945,9.93554,18.9915,21.0702,6.612,8.41232,8.84408,10.9385
422,10.0102,595.803,437.424,543,0.00119561,34671.7,1526232,12.6475,5.27117,13.5968,10.0827,15.4466,3.66096,7.46576,12.4998,14.8607
814,4.7827,460.952,350.725,445,2.42211e-11,27720,729206,14.2315,5.79761,11.842,12.7739,16.059,4.83024,6.66768,11.0146,13.109
46,46.9669,984.724,701.594,885,0.00102588,101052,7160918,21.3529,10.9153,9.10499,17.7294,23.6872,7.52144,14.5186,5.60728,11.662
54,10.3715,882.061,622.277,813,0.0856962,69323.5,1581313,11.5431,12.8791,16.0775,9.45168,13.108,11.4933,14.9454,13.7945,17.9262
635,9.13832,693.004,462.813,637,0.0697491,37905.5,1393297,19.8136,14.3283,7.17587,17.3954,21.9426,12.5512,15.4094,5.60728,8.44424
59,41.2391,518.242,330.436,487,5.85471e-05,36479.7,6287622,11.6807,9.5879,12.3474,7.78128,16.0405,6.87184,13.3864,10.1388,15.6414
