time,Flow,RR,Inspiration
12.89,37.347,317,1
12.9,140.093,317,1
12.91,195.654,317,1
12.92,216.471,317,1
12.93,224.448,317,1
12.94,227.474,317,1
12.95,225.522,317,1
12.96,212.6,317,1
12.97,160.952,317,1
12.98,55.28,317,1
12.99,-10.537,317,0
13,-5.733,317,0
13.01,-5.583,317,0
13.02,-5.579,317,0
13.03,-5.554,317,0
13.04,-5.549,317,0
13.05,-5.564,317,0
13.06,-5.549,314,0
13.07,-5.544,310,0
13.08,-5.549,306,0
13.09,-5.539,302,0
13.1,-7.752,301,0
13.11,82.165,301,1
13.12,164.377,301,1
13.13,197.764,301,1
13.14,205.15,301,1
13.15,206.662,301,1
13.16,208.892,301,1
13.17,209.054,301,1
13.18,196.031,301,1
13.19,139.986,301,1
13.2,38.046,301,1
13.21,-9.797,301,0
13.22,-5.613,301,0
13.23,-5.569,301,0
13.24,-5.544,301,0
13.25,-5.569,301,0
13.26,-5.579,301,0
13.27,-5.564,301,0
13.28,-5.544,301,0
13.29,-5.549,301,0
13.3,-5.539,301,0
13.31,-5.535,297,0
13.32,-5.539,293,0
13.33,-8.216,290,0
13.34,24.943,290,1
13.35,120.286,290,1
13.36,176.615,290,1
13.37,195.372,290,1
13.38,197.985,290,1
13.39,196.975,290,1
13.4,197.133,290,1
13.41,196.126,290,1
13.42,180.948,290,1
13.43,119.936,290,1
13.44,18.434,290,1
13.45,-8.668,290,0
13.46,-5.617,290,0
13.47,-5.559,290,0
13.48,-5.569,290,0
13.49,-5.544,290,0
13.5,-5.559,290,0
13.51,-5.535,290,0
13.52,-5.539,288,0
13.53,-5.53,285,0
13.54,-5.535,282,0
13.55,-5.535,278,0
13.56,-5.544,275,0
13.57,-10.374,273,0
13.58,48.307,273,1
13.59,140.684,273,1
13.6,184.505,273,1
13.61,195.937,273,1
13.62,198.206,273,1
13.63,197.637,273,1
13.64,194.995,273,1
13.65,186.526,273,1
13.66,154.541,273,1
13.67,66.912,273,1
13.68,-9.809,273,0
13.69,-5.819,273,0
13.7,-5.549,273,0
13.71,-5.544,273,0
13.72,-5.559,273,0
13.73,-5.554,273,0
13.74,-5.544,273,0
13.75,-5.564,273,0
13.76,-5.544,272,0
13.77,-5.539,270,0
13.78,-5.539,266,0
13.79,-5.539,264,0
13.8,-6.857,261,0
13.81,2.749,260,1
13.82,97.694,260,1
13.83,174.587,260,1
13.84,204.22,260,1
13.85,209.864,260,1
13.86,207.436,260,1
13.87,203.291,260,1
13.88,195.34,260,1
13.89,175.242,260,1
13.9,119.437,260,1
13.91,27.745,260,1
13.92,-10.176,260,0
13.93,-5.671,260,0
13.94,-5.549,260,0
13.95,-5.559,260,0
13.96,-5.564,260,0
13.97,-5.564,260,0
13.98,-5.539,260,0
13.99,-5.544,260,0
14,-5.539,260,0
14.01,-5.53,260,0
14.02,-5.52,260,0
14.03,-5.535,257,0
14.04,-7.611,254,0
14.05,9.96,254,1
14.06,104.322,254,1
14.07,173.28,254,1
14.08,201.823,254,1
14.09,209.248,254,1
14.1,208.73,254,1
14.11,204.092,254,1
14.12,194.087,254,1
14.13,165.449,254,1
14.14,89.419,254,1
14.15,-2.44,254,0
14.16,-6.474,254,0
14.17,-5.569,254,0
14.18,-5.559,254,0
14.19,-5.564,254,0
14.2,-5.559,254,0
14.21,-5.549,254,0
14.22,-5.535,254,0
14.23,-5.549,254,0
14.24,-5.53,254,0
14.25,-5.535,254,0
14.26,-5.515,254,0
14.27,-5.51,254,0
14.28,-10.113,252,0
14.29,25.374,252,1
14.3,115.896,252,1
14.31,174.259,252,1
14.32,198.427,252,1
14.33,206.727,252,1
14.34,207.986,252,1
14.35,203.931,252,1
14.36,192.838,252,1
14.37,163.741,252,1
14.38,87.612,252,1
14.39,-3.87,252,0
14.4,-6.187,252,0
14.41,-5.574,252,0
14.42,-5.564,252,0
14.43,-5.544,252,0
14.44,-5.569,252,0
14.45,-5.544,252,0
14.46,-5.554,252,0
14.47,-5.535,252,0
14.48,-5.544,252,0
14.49,-5.52,252,0
14.5,-6.802,252,0
14.51,5.422,257,1
14.52,94.802,257,1
14.53,166.059,257,1
14.54,195.184,257,1
14.55,202.557,257,1
14.56,202.142,257,1
14.57,201.027,257,1
14.58,195.686,257,1
14.59,169.24,257,1
14.6,90.339,257,1
14.61,-4.044,257,0
14.62,-6.187,257,0
14.63,-5.574,257,0
14.64,-5.564,257,0
14.65,-5.549,257,0
14.66,-5.554,257,0
14.67,-5.544,257,0
14.68,-5.554,257,0
14.69,-5.544,257,0
14.7,-5.544,257,0
14.71,-5.525,257,0
14.72,-5.52,257,0
14.73,-9.449,259,0
14.74,33.799,259,1
14.75,133.984,259,1
14.76,188.218,259,1
14.77,202.206,259,1
14.78,203.451,259,1
14.79,202.876,259,1
14.8,200.137,259,1
14.81,191.157,259,1
14.82,161.124,259,1
14.83,77.365,259,1
14.84,-9.534,259,0
14.85,-5.819,259,0
14.86,-5.569,259,0
14.87,-5.554,259,0
14.88,-5.559,259,0
14.89,-5.549,259,0
14.9,-5.569,259,0
14.91,-5.549,259,0
14.92,-5.549,259,0
14.93,-5.559,259,0
14.94,-5.53,259,0
14.95,-5.535,259,0
14.96,-9.94,262,0
14.97,60.783,262,1
14.98,148.308,262,1
14.99,191.872,262,1
15,205.857,262,1
15.01,207.824,262,1
15.02,205.054,262,1
15.03,200.423,262,1
15.04,185.483,262,1
15.05,136.916,262,1
15.06,36.834,262,1
15.07,-8.421,262,0
15.08,-5.622,262,0
15.09,-5.569,262,0
15.1,-5.564,262,0
15.11,-5.559,262,0
15.12,-5.544,262,0
15.13,-5.549,262,0
15.14,-5.539,262,0
15.15,-5.539,262,0
15.16,-5.539,262,0
15.17,-5.525,262,0
15.18,-9.556,268,0
15.19,61.859,268,1
15.2,151.298,268,1
15.21,194.557,268,1
15.22,207.372,268,1
15.23,210.84,268,1
15.24,209.832,268,1
15.25,201.791,268,1
15.26,175.868,268,1
15.27,100.764,268,1
15.28,-1.998,268,0
15.29,-6.169,268,0
15.3,-5.583,268,0
15.31,-5.564,268,0
15.32,-5.544,268,0
15.33,-5.549,268,0
15.34,-5.559,268,0
15.35,-5.559,268,0
15.36,-5.539,268,0
15.37,-5.544,268,0
15.38,-5.544,268,0
15.39,-10.249,271,0
15.4,51.245,271,1
15.41,152.608,271,1
15.42,200.677,271,1
15.43,213.778,271,1
15.44,216.339,271,1
15.45,214.203,271,1
15.46,206.404,271,1
15.47,185.606,271,1
15.48,121.842,271,1
15.49,13.113,271,1
15.5,-6.874,271,0
15.51,-5.588,271,0
15.52,-5.564,271,0
15.53,-5.559,271,0
15.54,-5.564,271,0
15.55,-5.559,271,0
15.56,-5.544,271,0
15.57,-5.544,271,0
15.58,-5.554,271,0
15.59,-5.535,271,0
15.6,-9.541,276,0
15.61,45.408,276,1
15.62,152.664,276,1
15.63,204.604,276,1
15.64,219.181,276,1
15.65,221.974,276,1
15.66,218.32,276,1
15.67,205.471,276,1
15.68,169.974,276,1
15.69,83.031,276,1
15.7,-8.358,276,0
15.71,-5.881,276,0
15.72,-5.564,276,0
15.73,-5.549,276,0
15.74,-5.549,276,0
15.75,-5.559,276,0
15.76,-5.559,276,0
15.77,-5.549,276,0
15.78,-5.549,276,0
15.79,-5.544,276,0
15.8,-5.539,276,0
15.81,-5.719,276,0
15.82,-0.051,280,0
15.83,92.414,280,1
15.84,166.466,280,1
15.85,194.933,280,1
15.86,202.333,280,1
15.87,202.78,280,1
15.88,199.979,280,1
15.89,194.494,280,1
15.9,168.918,280,1
15.91,91.462,280,1
15.92,-2.29,280,0
15.93,-6.439,280,0
15.94,-5.559,280,0
15.95,-5.554,280,0
15.96,-5.549,280,0
15.97,-5.559,280,0
15.98,-5.544,280,0
15.99,-5.559,280,0
16,-5.549,280,0
16.01,-5.505,280,0
16.02,-5.52,280,0
16.03,-5.535,280,0
16.04,-6.026,278,0
16.05,-0.891,277,0
