label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,5.54277,0.572808,Trachea,16.0423,8.97255,20.349,-0.146172,0.100271,-0.984164
2,1,5.17691,0.479402,LMB,16.127,9.86747,15.1558,0.189244,0.238378,-0.952556
3,1,2.95636,0.743261,RMB,15.2604,9.75442,16.2839,-0.254908,0.340947,-0.904863
4,2,1.66026,0.448552,,17.1774,9.87218,12.6855,0.675194,-0.737618,-0.00572171
5,2,0.712936,0.726143,LMB,16.8194,10.6069,12.4236,0.568214,0.343509,-0.747753
6,3,1.59944,0.449457,CrRMB,14.1536,10.3008,14.6227,-0.912882,0.0530184,-0.404766
7,3,2.33225,0.750522,RMB,14.6811,10.4468,13.8135,-0.173652,0.16156,-0.971464
8,4,0.657208,0.272462,,17.8462,9.12798,12.9615,0.329728,-0.401334,0.854524
9,4,0.598459,0.322752,,17.997,9.11385,12.6474,0.865725,-0.487953,-0.111453
10,5,0.965834,0.291638,,17.3187,11.0826,12.2999,0.614392,0.731492,0.295704
11,5,0.777512,0.661999,LMB,17.1586,10.8519,11.8143,0.351378,0.31498,-0.881658
12,6,0.867483,0.34786,,13.0655,10.1265,14.4132,-0.825262,-0.49956,0.263406
13,6,0.534984,0.447529,CrRMB,13.2116,10.4374,14.1658,-0.79236,0.352161,-0.498145
14,7,0.128128,0.720716,RMB,14.422,10.6446,12.6521,-0.882705,0.146734,-0.446432
15,7,2.44571,0.440322,AcRMB,14.7659,10.5457,11.4955,0.234942,-0.0731895,-0.96925
16,8,0.286339,0.233291,,17.9922,8.88777,13.328,0.262976,-0.756658,0.598592
17,8,0.59604,0.167781,,18.0911,9.22218,13.3804,0.458191,0.758607,0.463224
18,9,0.719892,0.240149,,18.3879,8.64285,12.5331,0.366443,-0.902886,-0.224757
19,9,0.530495,0.191458,,18.5057,9.05733,12.6188,0.941197,0.337383,0.017907
20,10,0.309556,0.159656,,17.752,11.45,12.5141,0.882553,0.0910988,0.461305
21,10,0.141925,0.169224,,17.5824,11.4971,12.4284,-0.464335,0.862428,-0.20152
22,11,1.2743,0.449085,,17.7756,10.6729,11.1812,0.753983,-0.473123,-0.455701
23,11,1.39391,0.580235,LMB,17.5495,11.2993,10.9099,0.364874,0.466315,-0.805864
24,12,0.459759,0.207178,,12.6228,9.98522,14.7274,-0.36867,0.327912,0.869802
25,12,0.518504,0.286163,,12.5993,9.67434,14.5227,-0.417739,-0.908382,-0.0183229
26,13,1.24817,0.329191,CrRMB,12.4768,10.7247,13.7517,-0.837704,0.309412,-0.450018
27,13,0.80665,0.237866,,13.0231,10.932,14.0754,0.0583886,0.992625,0.106242
28,14,1.88798,0.532668,MiRMB,13.8616,9.98048,12.1951,-0.53385,-0.71348,-0.453817
29,14,2.05861,0.698383,CaRMB,14.0358,11.2051,11.8191,-0.320313,0.535409,-0.781497
30,15,1.43593,0.369823,AcRMB,15.1851,10.0417,9.73899,0.183714,-0.577299,-0.795597
31,15,0.981465,0.209411,,15.0343,10.7765,9.93889,-0.0384117,0.652698,-0.756644
32,16,0.370433,0.184902,,18.0958,8.63814,13.5136,0.356072,-0.762892,0.539638
33,16,0.318943,0.144674,,17.9592,8.83125,13.5469,-0.443026,0.324887,0.83557
34,17,0.43232,0.114017,,18.4208,9.42942,13.6136,0.893554,-0.0871591,0.440415
35,17,0.346055,0.122699,,18.2324,9.61311,13.5708,0.0274537,0.952737,0.302553
36,18,0.615166,0.236707,,18.6517,8.03997,12.4522,0.428666,-0.903463,0
37,18,0.337488,0.170442,,18.3879,8.28489,12.3523,-0.781656,-0.195384,-0.592316
38,19,0.0724524,0.167598,,18.7882,9.14211,12.6378,0.909547,-0.130022,0.394738
39,19,0.413539,0.106089,,18.7176,9.32109,12.5188,-0.182332,0.842824,-0.506362
40,20,0.279997,0.10496,,17.9074,11.4783,12.7235,0.134647,0.101074,0.985725
41,20,0.445315,0.117997,,18.11,11.4829,12.5998,0.994352,0.0846584,0.0640008
42,21,0.456117,0.0918846,,17.5448,11.7608,12.5188,-0.0206075,0.888149,0.459093
43,21,0.235224,0.120916,,17.5966,11.6525,12.3617,0.40047,0.800939,-0.445108
44,22,0.251644,0.314665,,18.3549,10.3243,10.829,0.78603,-0.374339,-0.491962
45,22,0.421776,0.24012,,18.0958,10.249,10.829,-0.75941,-0.580639,-0.293519
46,23,0.636104,0.346841,,17.9263,11.8833,10.4863,0.385156,0.81449,0.433892
47,23,1.0212,0.486856,LMB,17.9404,11.7656,9.87704,0.267528,0.276734,-0.922956
48,24,0.418359,0.129871,,12.3497,10.0512,15.0178,-0.900662,-0.0451763,0.432165
49,24,0.383229,0.119357,,12.6606,10.1407,15.0511,0.639043,0.417766,0.645829
50,25,0.857354,0.245101,,12.4957,9.07617,14.7465,0.0109633,-0.846021,0.533036
51,25,0.682243,0.247425,,12.2555,9.24102,14.3705,-0.690369,-0.579911,-0.432543
52,26,0.642838,0.211447,,11.7232,10.9178,13.6945,-0.718066,0,0.695975
53,26,0.139684,0.328895,CrRMB,11.9022,10.9507,13.4375,-0.74168,0.471779,-0.476797
54,27,0.354055,0.126395,,12.9902,11.4595,14.2277,-0.31916,0.718251,0.618266
55,27,0.455007,0.126015,,13.2115,11.4783,14.061,0.724606,0.641749,-0.251207
56,28,1.03114,0.309029,,12.9479,9.39645,11.4668,-0.79475,0.173574,-0.581588
57,28,0.697623,0.386878,MiRMB,13.2492,9.02907,11.5858,-0.310627,-0.796677,-0.518475
58,29,0.777891,0.400275,,13.5931,12.067,11.2193,-0.29053,0.799213,0.526166
59,29,0.717618,0.68599,CaRMB,13.5696,11.8033,10.6862,-0.380566,0.131268,-0.91539
60,30,0.0937781,0.30514,,15.284,9.59427,9.17253,-0.703789,-0.703148,0.101308
61,30,0.10464,0.332204,AcRMB,15.3311,9.59427,9.12968,0.269486,-0.630157,-0.728203
62,31,0.318038,0.117214,,15.0061,11.2333,9.64853,-0.0591117,0.858701,0.509057
63,31,0.371604,0.145359,,15.0108,11.1392,9.38673,-0.0252967,0.227932,-0.973348
64,32,0.581679,0.17778,,18.2466,8.30844,13.8183,0.291569,-0.647779,0.703825
65,32,0.281468,0.128625,,18.1194,8.36967,13.5707,-0.30128,-0.903618,-0.304476
66,33,0.37617,0.111388,,17.8698,8.90661,13.8658,-0.100217,0.125207,0.987056
67,33,0.200125,0.0946217,,17.7991,8.85951,13.6421,-0.894434,-0.235353,-0.380259
68,34,0.301201,0.0979182,,18.6376,9.39174,13.8563,0.156374,-0.125098,0.979744
69,34,0.237812,0.0915651,,18.727,9.43413,13.7373,0.950329,0.198056,0.240103
70,35,0.107865,0.125163,,18.2466,9.80151,13.6707,0.174299,0.436658,0.882581
71,35,0.364158,0.0716882,,18.1288,9.92398,13.6327,-0.595071,0.80196,0.0524503
72,36,0.304573,0.216401,,18.7835,7.6302,12.5283,0,-0.866,0.500044
73,36,0.622721,0.200488,,18.939,7.61136,12.2284,0.49926,-0.48407,-0.718621
74,37,0.205318,0.099847,,18.1571,8.27547,12.2666,-0.963383,0.229401,0.138807
75,37,0.711319,0.103603,,18.1336,8.13888,11.9381,-0.34429,-0.317832,-0.883429
76,38,0.331357,0.148406,,18.9766,9.08088,12.6426,0.938261,-0.341142,-0.0573401
77,38,0.522845,0.125471,,18.9578,9.35406,12.7044,0.522527,0.828773,0.200251
78,40,0.274447,0.0729838,,17.8792,11.3794,12.9234,-0.343236,-0.823837,0.451089
79,40,0.276774,0.111508,,17.9687,11.5489,12.9805,0.306389,0.408274,0.859906
80,41,0.0582547,0.117298,,18.3549,11.5113,12.6283,0.80852,0.324453,0.490943
81,41,0.240136,0.0890781,,18.3691,11.3982,12.5664,0.313574,-0.862846,-0.396445
82,43,0.601838,0.106553,,17.8839,11.9257,12.2808,0.798222,0.594845,-0.094875
83,43,0.417973,0.0967061,,17.5778,11.9351,12.2475,-0.315568,0.901492,-0.29619
84,44,0.840475,0.222041,,18.8448,10.4138,10.8385,0.930308,0.325054,0.169903
85,44,0.775925,0.260537,,18.694,10.0605,10.5529,0.619132,-0.55843,-0.552115
86,45,0.359684,0.132874,,17.8274,9.99933,10.8338,-0.602191,-0.707121,0.370602
87,45,0.509187,0.137975,,17.7568,10.1171,10.5863,-0.702882,-0.0369211,-0.710348
88,46,0.536922,0.14468,,17.931,12.3779,10.6767,-0.438612,0.877224,0.195187
89,46,0.813861,0.180117,,18.3266,12.4391,10.6053,0.682795,0.729117,-0.0466911
90,47,0.925568,0.317613,,18.4349,11.7656,9.14873,0.773472,-0.305327,-0.555443
91,47,0.0212877,0.480202,LMB,18.077,11.9116,9.39623,0,0.441542,-0.897241
92,48,0.190297,0.132481,,12.0907,9.99932,15.1558,-0.742521,-0.445413,0.500269
93,48,0.463527,0.0977216,,12.0953,10.2537,15.1748,-0.284557,0.914509,0.287577
94,49,0.16945,0.12398,,12.8489,10.2113,15.2273,0.778402,-0.110952,0.617884
95,49,0.420106,0.0961472,,12.8018,10.4233,15.2273,0.0897385,0.96428,0.249223
96,50,0.320157,0.254723,,12.4721,8.59575,15.0797,-0.176474,-0.735577,0.654051
97,50,0.309195,0.158974,,12.6322,8.66169,14.9131,0.852862,-0.335127,-0.400396
98,51,0.353327,0.227613,,11.8834,8.93487,14.1944,-0.773221,-0.613198,-0.161607
99,51,0.406894,0.144272,,12.0341,9.16566,14.0611,0.0693035,0.601927,-0.795538
100,52,0.0490764,0.159358,,11.4783,10.9319,13.9325,-0.574617,0.574617,0.582779
101,52,0.343295,0.106399,,11.5066,10.7624,13.9896,0.0824372,-0.905634,0.41597
102,53,0.782292,0.240585,,11.5678,10.767,13.2423,-0.722492,-0.553885,-0.413784
103,53,0.363077,0.286735,,11.7845,11.1391,13.3375,-0.363283,0.856291,-0.367139
104,54,0.0133644,0.141965,,12.9384,11.5866,14.3418,0.703386,0,0.710808
105,54,0.588128,0.11019,,12.8536,11.8692,14.3229,-0.272219,0.961014,-0.0484581
106,55,0.321182,0.0998619,,13.5272,11.6526,14.0515,0.938721,0.175914,0.296407
107,55,0.459902,0.106437,,13.4753,11.8174,13.9277,0.430309,0.839744,-0.331157
108,56,0.331701,0.244619,,12.378,9.48123,11.1241,-0.96563,-0.0284003,-0.258366
109,56,0.399661,0.146478,,12.6653,9.50949,11.0146,0.636289,0.11785,-0.762396
110,57,0.503881,0.353166,MiRMB,13.0326,8.52981,11.3526,-0.429863,-0.878659,-0.207787
111,57,0.778236,0.195786,,13.4612,8.64756,11.2098,0.823144,-0.266295,-0.501519
112,58,0.402451,0.170321,,13.5931,12.5145,11.5192,0.561561,0.67884,0.473101
113,58,0.482547,0.169799,,13.3435,12.571,11.3764,-0.566163,0.800336,-0.197286
114,59,1.2378,0.402754,,13.1363,11.4453,9.99604,-0.47948,-0.654549,-0.584521
115,59,1.27007,0.599278,CaRMB,13.2351,12.133,9.82464,-0.311558,0.445016,-0.839578
116,60,0.612202,0.132174,,15.1992,9.42,9.44383,-0.169226,-0.461613,0.87079
117,60,0.813302,0.15052,,15.0532,9.32109,8.91548,-0.486412,-0.590703,-0.643796
118,61,1.12318,0.295085,AcRMB,15.6937,9.19392,8.84883,0.620649,-0.654179,-0.432256
119,61,0.710181,0.197117,,15.397,9.61311,8.74413,0.145879,0.145906,-0.978484
120,62,0.375574,0.0946132,,15.0579,11.4924,9.85798,0.3259,0.652335,0.684287
121,62,0.311589,0.0693874,,14.8837,11.4453,9.65328,-0.725635,0.483973,-0.489106
122,63,0.433337,0.0874647,,14.9872,11.0638,9.02498,-0.0869985,-0.543458,-0.834916
123,63,0.531154,0.146215,,15.0108,11.2993,8.96788,0.017698,0.443373,-0.896162
124,64,0.15,0.173967,,18.3173,8.06823,14.0753,-0.188662,-0.690798,0.698001
125,64,0.295815,0.134543,,18.4774,8.10591,14.042,0.987103,-0.0955334,0.128459
126,65,0.227464,0.0790914,,18.0441,8.13888,13.5612,-0.289711,-0.911088,0.293233
127,65,0.116136,0.0759473,,18.0864,8.23779,13.4708,0.16274,-0.0811154,-0.983329
128,66,0.287008,0.0819812,,17.7944,8.86422,14.1658,-0.393721,-0.459499,0.796144
129,66,0.60245,0.0895373,,17.8462,9.01023,14.3419,-0.0156052,0.265815,0.963898
130,67,0.192845,0.0622195,,17.6767,8.74647,13.6184,-0.341729,-0.928106,0.147785
131,67,0.297121,0.0663304,,17.672,8.96784,13.547,-0.253433,0.887717,-0.384357
132,70,0.305381,0.0964459,,18.2136,9.89571,13.8468,-0.277689,0.462702,0.8419
133,70,0.254825,0.0825527,,18.2984,9.94283,13.7421,0.332773,0.924322,0.186794
134,72,0.275333,0.136078,,18.6564,7.45122,12.6283,-0.923612,-0.342131,0.172881
135,72,0.316226,0.196642,,18.8401,7.35702,12.6473,0.357656,-0.893665,0.271009
136,73,0.323413,0.137861,,19.2498,7.50303,11.9904,0.960997,0.262143,-0.0881215
137,73,0.29397,0.191572,,19.118,7.37115,11.8905,0.160221,-0.608837,-0.776947
138,74,0.14799,0.0761578,,18.0252,8.27547,12.3427,-0.445977,-0.318266,0.836547
139,74,0.27104,0.0766298,,17.9452,8.36025,12.2379,-0.834198,0.451817,-0.31619
140,76,0.582077,0.106972,,19.3252,8.86422,12.7806,0.663486,-0.550236,0.506978
141,76,0.275177,0.117227,,19.2451,9.00552,12.5569,0.821296,-0.136929,-0.553826
142,77,0.374993,0.109166,,19.1839,9.69789,12.8615,0.477339,0.678253,0.558678
143,77,0.363818,0.100716,,19.231,9.68847,12.733,0.750921,0.647302,-0.130834
144,79,0.219407,0.10793,,18.0064,11.6101,13.209,-0.0428487,0.0432964,0.998143
145,79,0.268691,0.0858541,,17.9405,11.7043,13.1567,-0.525884,0.736534,0.425399
146,80,0.444029,0.0994582,,18.515,11.6149,12.7902,0.615049,0.424295,0.664596
147,80,0.651709,0.106733,,18.7035,11.5254,12.6664,0.997225,0.0144227,0.0730384
148,82,0.380756,0.113357,,18.1994,12.279,12.2666,0.395791,0.915285,0.0748501
149,82,0.292802,0.0900021,,18.2654,12.1235,12.219,0.965158,0.128755,-0.227799
150,83,0.200538,0.0882919,,17.5448,12.2177,12.1952,0.329115,0.939474,0.0952448
151,83,0.18555,0.118994,,17.4412,12.1423,12.1285,-0.761521,0.203178,-0.615471
152,84,0.235423,0.177233,,19.2875,10.5363,11.0146,0.440057,-0.120206,0.889888
153,84,0.394618,0.165237,,19.3817,10.6775,10.8719,0.739955,0.644421,-0.192843
154,85,0.369983,0.239607,,19.0426,9.70731,10.2769,0.585701,-0.738357,-0.33434
155,85,0.30072,0.187602,,18.8966,9.87216,10.1959,-0.2504,0.187951,-0.949723
156,86,0.0442561,0.144072,,17.7332,9.85803,10.91,0.637161,-0.638562,0.431584
157,86,0.466892,0.111237,,17.5119,9.80151,10.9813,-0.887788,-0.30264,0.34676
158,87,0.362967,0.0919913,,17.6249,9.95225,10.3245,0.259528,-0.856555,-0.446048
159,87,0.0163972,0.136589,,17.5731,10.1124,10.4007,-0.579398,0.573233,-0.579398
160,88,0.50522,0.107253,,17.8085,12.8112,10.8861,-0.0188009,0.783024,0.621708
161,88,0.163872,0.13202,,17.7473,12.6558,10.7053,-0.804889,0.517475,-0.290469
162,89,0.388681,0.139406,,18.7035,12.7782,10.7481,0.50916,0.218173,0.83256
163,89,0.0566348,0.177425,,18.6234,12.7547,10.5767,0.66568,0.66568,-0.337252
164,90,0.418366,0.253269,,18.9766,11.6196,8.79173,0.878176,-0.0224692,-0.47781
165,90,0.539629,0.178581,,18.6422,11.4218,8.79648,-0.55853,-0.750701,-0.352835
166,91,1.18794,0.407868,LMB,18.1571,12.1942,8.86788,0.134856,0.467871,-0.873448
167,91,0.871914,0.292057,,17.7568,12.1753,9.24388,-0.73459,0.59421,-0.327555
168,92,0.22794,0.10652,,12.0059,9.92868,15.3129,-0.124157,-0.247958,0.960782
169,92,0.440654,0.101066,,11.8081,9.9381,15.2606,-0.96198,-0.0855085,0.259389
170,94,0.233497,0.0919042,,12.8913,10.1971,15.3938,-0.201716,-0.0406839,0.978599
171,94,0.170821,0.106664,,12.9997,10.2066,15.2701,0.99227,0.0550306,-0.111228
172,96,0.0676211,0.264929,,12.4486,8.45445,15.2082,0.139015,-0.696529,0.703933
173,96,0.6708,0.157688,,12.166,8.50626,15.37,-0.828563,0.0842583,0.553519
174,97,0.107481,0.0780712,,12.8159,8.62401,14.8512,0.964817,0.262923,0
175,97,0.195289,0.0869036,,12.7547,8.54394,14.7798,-0.0962663,-0.67531,-0.731225
176,98,0.452748,0.174933,,11.5396,8.77002,14.2372,-0.915522,-0.249675,0.315408
177,98,0.911815,0.204363,,11.5302,8.49684,13.9373,-0.475206,-0.723173,-0.501198
178,100,0.465428,0.129953,,11.2523,10.9978,14.0277,-0.910773,0.222805,0.347635
179,100,0.529604,0.120431,,11.4736,11.1392,14.1277,0.0354978,0.729413,0.683152
180,102,0.399869,0.149668,,11.4076,10.3949,13.0519,0.612451,-0.777505,-0.142795
181,102,0.30887,0.22057,,11.1533,10.4939,13.0234,-0.854079,-0.365849,-0.369733
182,103,0.877432,0.124646,,11.9587,11.6572,13.2138,0.547507,0.826618,-0.130152
183,103,0.613231,0.274199,,11.5819,11.5442,13.1567,-0.44551,0.814051,-0.372616
184,104,0.420295,0.107603,,13.1126,11.596,14.4704,0.806813,0.0447299,0.589111
185,104,0.409414,0.0936,,12.8348,11.6149,14.518,-0.52905,0.138001,0.837295
186,107,0.228062,0.087521,,13.5601,12.1235,13.8468,-0.12409,0.991396,-0.0416533
187,107,0.201851,0.0797686,,13.6732,12.0247,13.8373,0.979932,0.140204,-0.141687
188,108,0.628822,0.112137,,12.1424,9.38232,11.3716,-0.239655,-0.299607,0.923472
189,108,0.0283271,0.25911,,12.2084,9.48594,11.0766,-0.667203,0.665116,-0.335352
