time,Flow,RR,Inspiration
3.01,32.814,210,1
3.02,118.79,210,1
3.03,164.088,210,1
3.04,174.14,210,1
3.05,168.362,210,1
3.06,157.873,210,1
3.07,146.494,210,1
3.08,135.011,210,1
3.09,121.038,210,1
3.1,105.945,210,1
3.11,87.807,210,1
3.12,53.587,210,1
3.13,-0.002,210,0
3.14,-7.867,210,0
3.15,-5.685,210,0
3.16,-5.656,210,0
3.17,-5.651,210,0
3.18,-5.656,210,0
3.19,-5.661,210,0
3.2,-5.651,210,0
3.21,-5.666,210,0
3.22,-5.661,210,0
3.23,-5.656,210,0
3.24,-5.632,210,0
3.25,-5.617,210,0
3.26,-6.849,210,0
3.27,-0.979,216,0
3.28,73.473,216,1
3.29,131.993,216,1
3.3,156.514,216,1
3.31,161.067,216,1
3.32,155.893,216,1
3.33,145.591,216,1
3.34,132.541,216,1
3.35,121.414,216,1
3.36,108.89,216,1
3.37,99.155,216,1
3.38,90.185,216,1
3.39,78.869,216,1
3.4,56.635,216,1
3.41,12.996,216,1
3.42,-10.358,216,0
3.43,-5.786,216,0
3.44,-5.671,216,0
3.45,-5.671,216,0
3.46,-5.661,216,0
3.47,-5.646,216,0
3.48,-5.685,216,0
3.49,-5.666,216,0
3.5,-5.642,216,0
3.51,-5.661,216,0
3.52,-5.642,216,0
3.53,-5.642,216,0
3.54,-5.632,216,0
3.55,-8.351,219,0
3.56,62.904,219,1
3.57,132.411,219,1
3.58,162.243,219,1
3.59,169.27,219,1
3.6,163.164,219,1
3.61,151.215,219,1
3.62,137.661,219,1
3.63,123.406,219,1
3.64,110.689,219,1
3.65,97.603,219,1
3.66,81.325,219,1
3.67,60.746,219,1
3.68,31.16,219,1
3.69,-4.659,219,0
3.7,-9.231,219,0
3.71,-5.728,219,0
3.72,-5.637,219,0
3.73,-5.656,219,0
3.74,-5.642,219,0
3.75,-5.671,219,0
3.76,-5.661,219,0
3.77,-5.646,219,0
3.78,-5.651,219,0
3.79,-5.646,219,0
3.8,-5.637,219,0
3.81,-5.646,219,0
3.82,-5.622,219,0
3.83,-7.284,218,0
3.84,-5.496,217,0
3.85,59.076,217,1
3.86,119.512,217,1
3.87,145.482,217,1
3.88,150.021,217,1
3.89,145.591,217,1
3.9,136.81,217,1
3.91,127.512,217,1
3.92,117.525,217,1
3.93,105.78,217,1
3.94,87.937,217,1
3.95,67.877,217,1
3.96,53.517,217,1
3.97,37.075,217,1
3.98,9.763,217,1
3.99,-10.001,217,0
4,-6.687,217,0
4.01,-5.651,217,0
4.02,-5.661,217,0
4.03,-5.632,217,0
4.04,-5.675,217,0
4.05,-5.661,217,0
4.06,-5.661,217,0
4.07,-5.642,217,0
4.08,-5.632,217,0
4.09,-5.642,217,0
4.1,-5.646,217,0
4.11,-5.627,216,0
4.12,-10.515,214,0
4.13,30.864,214,1
4.14,104.768,214,1
4.15,146.933,214,1
4.16,159.466,214,1
4.17,156.797,214,1
4.18,146.193,214,1
4.19,134.51,214,1
4.2,125.107,214,1
4.21,115.454,214,1
4.22,101.273,214,1
4.23,84.219,214,1
4.24,68.168,214,1
4.25,47.839,214,1
4.26,17.674,214,1
4.27,-8.867,214,0
4.28,-7.444,214,0
4.29,-5.695,214,0
4.3,-5.637,214,0
4.31,-5.642,214,0
4.32,-5.666,214,0
4.33,-5.656,214,0
4.34,-5.627,214,0
4.35,-5.661,214,0
4.36,-5.656,214,0
4.37,-5.646,214,0
4.38,-5.637,214,0
4.39,-5.642,213,0
4.4,-5.642,211,0
4.41,-9.932,209,0
4.42,20.372,209,1
4.43,94.107,209,1
4.44,140.684,209,1
4.45,156.825,209,1
4.46,154.036,209,1
4.47,145.263,209,1
4.48,136.306,209,1
4.49,125.234,209,1
4.5,113.498,209,1
4.51,102.944,209,1
4.52,90.251,209,1
4.53,77.591,209,1
4.54,61.728,209,1
4.55,35.356,209,1
4.56,0.162,209,0
4.57,-10.335,209,0
4.58,-5.899,209,0
4.59,-5.666,209,0
4.6,-5.661,209,0
4.61,-5.656,209,0
4.62,-5.646,209,0
4.63,-5.651,209,0
4.64,-5.646,209,0
4.65,-5.637,209,0
4.66,-5.656,209,0
4.67,-5.656,209,0
4.68,-5.651,209,0
4.69,-5.617,209,0
4.7,-6.443,208,0
4.71,-10.339,206,0
4.72,30.695,206,1
4.73,95.995,206,1
4.74,134.431,206,1
4.75,143.82,206,1
4.76,140.496,206,1
4.77,131.497,206,1
