label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,17.7786,0.468552,4.55702,0.140838,-1.43075e-05,184.335,4511,14.5075,10.65,18.9458,13.6263,15.6598,9.80892,11.9191,16.6843,21.14
2,25.7947,0.344631,1.74166,0.136601,-6.99742e-06,73.5089,6456,16.0304,10.7659,14.315,14.794,20.1312,9.08916,11.7523,8.66708,17.5304
3,17.9012,0.256835,0.471099,0.131479,-1.58593e-05,10.2652,4472,14.2157,11.4331,15.9287,13.0186,15.3302,10.1257,12.639,14.4968,17.8193
4,1.46918,0.873982,0.533202,0.72639,0.370093,7.42992,482,17.4394,9.64829,12.7656,16.8866,20.2387,9.07141,10.0682,8.65648,13.2528
5,6.27444,1.11391,7.17155,0.377636,0.00603749,195.774,1692,17.0345,10.3662,11.5319,15.9642,20.2455,9.01786,11.4364,8.59058,12.3805
6,4.25751,0.57339,0.954041,0.452803,0.100289,23.9105,1277,12.7215,11.6201,14.3467,11.9489,13.3408,10.97,12.2593,13.5081,15.1884
7,13.0696,0.346522,0.588718,0.174727,0.00420717,12.6541,3355,14.1923,11.4813,13.4825,12.8461,15.2667,10.1642,12.5982,12.0261,14.5677
8,0.454704,1.40212,2.03221,0.898246,0.578416,18.6506,189,17.8062,9.63312,13.1915,17.4694,20.235,9.03587,9.91131,8.61778,13.5156
9,1.04502,1.84532,1.40681,1.3418,0.662753,16.7958,451,17.969,9.23761,12.8075,17.5436,20.2467,8.85518,9.70629,8.62048,13.185
10,0.468663,2.00398,1.94257,1.23929,0.635874,21.2172,371,17.9774,10.7345,11.5404,17.739,20.1093,9.1678,10.977,8.71538,11.8626
11,3.54152,1.44949,6.44081,0.640458,0.0579024,265.449,1062,17.5462,10.1483,10.7574,16.5762,20.0515,9.06719,10.8764,8.60648,11.5611
12,1.08897,1.78158,1.79393,1.31192,0.316264,19.3214,372,11.8728,11.3977,14.6067,11.4703,12.2626,10.9714,11.8358,14.1663,15.0645
13,1.26794,0.781072,0.585703,0.665452,0.178254,4.57271,388,12.04,11.6035,13.7833,11.5829,12.5266,11.1086,12.1401,13.3554,14.3021
14,7.09547,0.595315,1.22503,0.413169,0.027174,34.1571,2057,12.7122,9.84028,12.5552,11.5688,13.735,8.81426,10.7649,11.7268,13.4488
15,0.72061,0.446189,0.89855,0.313062,0.122437,11.9302,219,13.9426,10.9108,12.267,12.9288,14.9463,10.1742,12.136,11.8341,12.6725
16,0.354718,1.52915,0.928231,0.959831,0.665091,10.4469,190,17.8748,9.54716,13.5051,17.5863,20.236,9.0779,9.82903,8.62758,13.7973
17,0.321934,1.66902,1.65593,1.11914,0.788721,22.9311,280,17.9715,9.92981,13.3809,17.7441,18.1681,9.66259,10.1981,13.1654,13.5708
18,0.333867,7.10069,18.1118,2.96073,1.32059,208.481,287,18.4729,9.06497,12.8337,18.2883,18.6914,8.86367,9.2494,12.6328,13.075
